CA,Los Angeles County Metropolitan Transportation Authority(LACMTA),9154,B,MB,DO,"2,085.0",2,623.2,,642.3,,0.0,,0.0,,0.0,,0.0,,"1,674.4",,0.0,,0.0,,"2,939.8",,
,,,,Total,,2257,,"217,674.4",,"38,414.9",,"2,875.2",,"49,915.5",,"120,834.0",,"6,138.4",,"3,489.2",,"13,163.4",,0.0,,"452,505.0",,
CA,Merced County Transit(The Bus),9173,B,MB,PT,26.0,1,0.0,,0.0,,0.0,,0.0,,"1,013.1",,0.0,,0.0,,0.0,,0.0,,"1,013.1",,
CA,Merced County Transit(The Bus),9173,B,MB,PT,26.0,2,0.0,,0.0,,248.9,,88.7,,607.9,,0.0,,145.3,,0.0,,0.0,,"1,090.8",,
,,,,Total,,26,,0.0,,0.0,,248.9,,88.7,,"1,621.0",,0.0,,145.3,,0.0,,0.0,,"2,103.9",,
CA,Modesto Area Express(MAX),9007,B,MB,PT,39.0,1,0.0,,34.4,,0.0,,6.0,,"2,094.7",,0.0,,0.0,,504.9,,0.0,,"2,640.0",,
CA,Montebello Bus Lines(MBL),9041,B,MB,DO,56.0,1,0.0,,0.0,,0.0,,76.6,,865.7,,0.0,,7.4,,"1,060.8",,235.5,,"2,246.0",,
CA,Monterey-Salinas Transit(MST),9062,B,DR,PT,22.0,1,0.0,,0.0,,0.0,,0.0,,285.2,,0.0,,0.0,,0.0,,6.2,,"3,787.3",,
CA,Monterey-Salinas Transit(MST),9062,B,MB,DO,56.0,1,0.0,,"1,735.3",,12.4,,0.0,,"6,028.8",,74.8,,0.0,,782.0,,53.8,,"112,931.9",,
,,,,Total,,78,,0.0,,"22,558.6",,160.6,,0.0,,"82,081.6",,972.9,,0.0,,"10,165.5",,779.9,,"116,719.2",,
CA,Napa County Transportation Planning Agency(NCTPA),9088,B,DR,PT,14.0,1,0.0,,0.0,,0.0,,0.0,,165.3,,0.0,,0.0,,0.0,,0.0,,"1,487.4",,
CA,Napa County Transportation Planning Agency(NCTPA),9088,B,MB,PT,26.0,1,0.0,,0.0,,0.0,,0.0,,22.0,,0.0,,0.0,,0.0,,0.0,,197.6,,
,,,,Total,,40,,0.0,,0.0,,0.0,,0.0,,"1,685.0",,0.0,,0.0,,0.0,,0.0,,"1,685.0",,
CA,North County Transit District(NCTD),9030,B,CR,PT,26.0,1,"7,157.3",,863.0,,0.0,,12.5,,668.7,,105.0,,0.0,,57.5,,21.1,,"53,310.7",,
CA,North County Transit District(NCTD),9030,B,DR,PT,39.0,1,0.0,,0.0,,37.3,,0.0,,122.8,,40.2,,0.0,,0.0,,0.0,,"1,201.9",,
CA,North County Transit District(NCTD),9030,B,LR,PT,4.0,2,"20,459.4",,"44,848.9",,0.0,,278.1,,789.4,,213.4,,0.0,,0.0,,107.8,,"400,182.2",,
CA,North County Transit District(NCTD),9030,B,MB,DO,138.0,1,0.0,,"4,408.9",,0.0,,4.4,,"5,066.6",,82.5,,0.0,,573.6,,194.7,,"61,984.2",,
,,,,Total,,207,,"165,700.3",,"300,724.7",,224.0,,"1,770.1",,"39,884.5",,"2,646.9",,0.0,,"3,786.9",,"1,941.6",,"516,679.0",,
CA,Norwalk Transit System(NTS),9022,B,MB,DO,28.0,1,0.0,,0.0,,19.6,,0.0,,0.0,,0.0,,0.0,,28.7,,"1,557.4",,"1,605.7",,
CA,Omnitrans(OMNI),9029,B,AG,DO,0.0,2,194.9,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,194.9,,
CA,Omnitrans(OMNI),9029,B,DR,PT,90.0,1,0.0,,0.0,,26.8,,0.0,,"2,264.2",,0.0,,0.0,,26.9,,0.0,,"2,317.9",,
CA,Omnitrans(OMNI),9029,B,MB,DO,139.0,1,0.0,,50.0,,"1,080.5",,29.3,,"3,166.8",,105.1,,17.4,,"1,962.4",,240.3,,"6,651.8",,
,,,,Total,,229,,194.9,,50.0,,"1,107.3",,29.3,,"5,431.0",,105.1,,17.4,,"1,989.3",,240.3,,"9,164.6",,
CA,Orange County Transportation Authority(OCTA),9036,B,DR,PT,330.0,1,0.0,,0.0,,0.0,,0.0,,"4,146.1",,0.0,,0.0,,35.5,,0.0,,"4,181.5",,
CA,Orange County Transportation Authority(OCTA),9036,B,MB,DO,477.0,1,0.0,,0.0,,0.0,,"3,517.5",,"17,920.8",,261.9,,395.6,,"1,239.9",,8.6,,"23,344.3",,
CA,Orange County Transportation Authority(OCTA),9036,B,MB,DO,477.0,2,0.0,,0.0,,0.0,,"9,003.3",,"70,897.0",,0.0,,91.7,,0.0,,0.0,,"79,992.1",,
,,,,Total,,807,,0.0,,0.0,,0.0,,"12,520.8",,"92,963.9",,261.9,,487.3,,"1,275.3",,8.6,,"107,517.9",,
CA,Peninsula Corridor Joint Powers Board(PCJPB),9134,B,CR,PT,96.0,1,"32,128.5",,"35,454.3",,37.1,,"7,708.4",,"15,617.0",,137.6,,100.0,,"3,964.5",,"1,811.6",,"96,959.0",,
CA,Placer County Department of Public Works(PCDPW),9196,B,MB,DO,18.0,1,0.0,,302.3,,0.0,,27.8,,162.9,,0.0,,0.0,,0.0,,0.0,,493.0,,
CA,Redding Area Bus Authority(RABA),9093,B,MB,PT,12.0,1,0.0,,0.0,,0.0,,210.0,,144.5,,0.0,,0.0,,0.0,,15.6,,370.1,,
CA,Riverside County Transportation Commission(RCTC),9218,,CR,PT,,2,0.0,,"5,853.3",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"2,335.9",,"8,189.1",,
CA,Riverside Transit Agency(RTA),9031,B,DR,PT,94.0,2,0.0,,0.0,,0.0,,0.0,,403.4,,0.0,,0.0,,0.0,,0.0,,403.4,,
CA,Riverside Transit Agency(RTA),9031,B,MB,DO,85.0,1,0.0,,0.0,,0.0,,75.6,,0.0,,76.6,,0.0,,"2,042.2",,"1,279.4",,"3,473.7",,
CA,Riverside Transit Agency(RTA),9031,B,MB,DO,85.0,2,497.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,497.4,,
CA,Riverside Transit Agency(RTA),9031,B,MB,PT,57.0,1,0.0,,0.0,,0.0,,0.0,,747.5,,0.0,,81.7,,0.0,,0.0,,829.2,,
,,,,Total,,236,,497.4,,0.0,,0.0,,75.6,,"1,150.9",,76.6,,81.7,,"2,042.2",,"1,279.4",,"5,203.7",,
CA,Roseville Transit,9168,B,DR,PT,6.0,1,0.0,,0.0,,14.5,,0.0,,0.0,,0.0,,0.0,,0.3,,0.0,,14.8,,
CA,Roseville Transit,9168,B,DR,PT,6.0,2,0.0,,0.0,,58.5,,0.0,,0.0,,98.0,,0.0,,0.0,,0.0,,156.5,,
CA,Roseville Transit,9168,B,MB,PT,15.0,1,0.0,,0.0,,41.3,,0.0,,15.9,,24.8,,0.0,,0.8,,0.0,,82.8,,
CA,Roseville Transit,9168,B,MB,PT,15.0,2,0.0,,0.0,,166.5,,0.0,,0.0,,34.4,,0.0,,0.0,,0.0,,200.9,,
,,,,Total,,21,,0.0,,0.0,,280.8,,0.0,,15.9,,157.3,,0.0,,1.1,,0.0,,455.1,,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,DR,PT,108.0,1,0.0,,0.0,,0.0,,0.0,,"1,808.3",,0.0,,0.0,,0.0,,0.0,,"1,808.3",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,LR,DO,56.0,1,642.8,,224.7,,0.0,,0.0,,909.5,,0.0,,0.0,,94.0,,0.0,,"1,871.0",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,LR,DO,56.0,2,"2,209.9",,936.1,,0.0,,"2,205.3",,0.0,,0.0,,0.0,,223.6,,0.0,,"5,575.0",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,MB,DO,195.0,1,0.0,,0.0,,108.7,,200.6,,"22,034.4",,0.0,,0.0,,0.0,,0.0,,"22,343.7",,
CA,Sacramento Regional Transit District(Sacramento RT),9019,B,MB,DO,195.0,2,0.0,,0.0,,0.0,,187.5,,70.2,,0.0,,0.0,,0.0,,0.0,,257.6,,
,,,,Total,,359,,"2,852.8",,"1,160.8",,108.7,,"2,593.4",,"24,822.3",,0.0,,0.0,,317.6,,0.0,,"31,855.7",,
CA,San Diego Metropolitan Transit System(MTS),9026,B,DR,PT,99.0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,45.0,,0.0,,45.0,,
CA,San Diego Metropolitan Transit System(MTS),9026,B,LR,DO,93.0,1,"3,650.7",,"42,860.0",,0.0,,138.9,,23.6,,291.0,,0.0,,303.5,,0.0,,"47,267.8",,
CA,San Diego Metropolitan Transit System(MTS),9026,B,MB,DO,199.0,1,0.0,,0.0,,26.1,,"2,325.9",,237.1,,209.3,,0.0,,"1,809.2",,0.0,,"4,607.5",,
CA,San Diego Metropolitan Transit System(MTS),9026,B,MB,PT,214.0,1,0.0,,0.0,,0.0,,"15,905.1",,"3,170.4",,104.9,,0.0,,0.0,,0.0,,"19,180.3",,
,,,,Total,,605,,"3,650.7",,"42,860.0",,26.1,,"18,369.9",,"3,431.1",,605.2,,0.0,,"2,157.7",,0.0,,"71,100.7",,
CA,San Francisco Bay Area Rapid Transit District(BART),9003,A,HR,DO,540.0,1,"92,407.4",,"65,288.3",,"4,435.2",,"10,506.1",,"7,240.5",,"5,334.6",,"8,769.7",,"3,219.6",,0.0,,"197,201.5",,
CA,San Francisco Bay Area Rapid Transit District(BART),9003,A,HR,DO,540.0,2,"7,633.6",,"48,186.8",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"55,820.4",,
,,,,Total,,540,,"100,041.0",,"113,475.1",,"4,435.2",,"10,506.1",,"7,240.5",,"5,334.6",,"8,769.7",,"3,219.6",,0.0,,"253,021.9",,
CA,San Francisco Municipal Railway(MUNI),9015,B,CC,DO,27.0,1,74.7,,0.0,,14.5,,"1,452.4",,0.0,,11.3,,0.0,,"1,045.4",,16.2,,"2,614.6",,
CA,San Francisco Municipal Railway(MUNI),9015,B,LR,DO,139.0,1,"74,239.0",,"18,784.7",,210.8,,107.6,,"3,100.0",,164.6,,17.1,,"2,620.2",,"2,093.9",,"101,337.9",,
CA,San Francisco Municipal Railway(MUNI),9015,B,MB,DO,378.0,1,"5,679.1",,38.0,,289.3,,"1,312.2",,"16,144.4",,225.9,,532.9,,"1,841.1",,324.3,,"26,387.3",,
CA,San Francisco Municipal Railway(MUNI),9015,B,TB,DO,243.0,1,0.0,,22.0,,904.0,,40.7,,"4,686.1",,131.0,,13.6,,"1,068.6",,188.1,,"7,054.2",,
,,,,Total,,787,,"79,992.8",,"18,844.8",,"1,418.6",,"2,913.0",,"23,930.6",,532.9,,563.6,,"6,575.4",,"2,622.5",,"137,394.0",,
CA,San Joaquin Regional Transit District(RTD),9012,B,DR,DO,22.0,1,0.0,,0.0,,0.0,,357.1,,46.4,,0.0,,0.0,,16.8,,0.0,,420.2,,
CA,San Joaquin Regional Transit District(RTD),9012,B,MB,DO,92.0,1,0.0,,0.0,,"1,729.5",,0.0,,922.9,,78.3,,0.0,,247.0,,"1,794.1",,"4,771.8",,
CA,San Joaquin Regional Transit District(RTD),9012,B,MB,DO,92.0,2,0.0,,13.0,,454.8,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,467.8,,
,,,,Total,,114,,0.0,,13.0,,"2,184.3",,357.1,,969.2,,78.3,,0.0,,263.8,,"1,794.1",,"5,659.8",,
CA,San Luis Obispo Regional Transit Authority(SLORTA),9206,B,DR,PT,9.0,1,0.0,,0.0,,0.0,,0.0,,110.4,,0.0,,0.0,,0.0,,0.0,,662.4,,
CA,San Luis Obispo Regional Transit Authority(SLORTA),9206,B,MB,PT,15.0,1,0.0,,0.0,,304.3,,738.4,,725.0,,0.0,,0.0,,0.0,,0.0,,"10,605.9",,
,,,,Total,,24,,0.0,,0.0,,"1,825.5",,"4,430.4",,"5,012.4",,0.0,,0.0,,0.0,,0.0,,"11,268.3",,
CA,San Mateo County Transit District(SamTrans),9009,B,DR,PT,82.0,1,0.0,,0.0,,0.0,,0.0,,"2,114.2",,0.0,,0.0,,0.0,,0.0,,"2,114.2",,
CA,San Mateo County Transit District(SamTrans),9009,B,MB,DO,214.0,1,0.0,,0.0,,"1,132.3",,705.3,,"1,299.5",,408.5,,346.6,,"2,794.4",,5.0,,"6,691.7",,
,,,,Total,,296,,0.0,,0.0,,"1,132.3",,705.3,,"3,413.8",,408.5,,346.6,,"2,794.4",,5.0,,"8,805.9",,
CA,Santa Barbara Metropolitan Transit District(SBMTD),9020,B,MB,DO,84.0,1,0.0,,40.6,,0.0,,181.3,,494.5,,70.9,,0.0,,145.2,,56.0,,988.5,,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,HR,DO,0.0,2,"148,695.9",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"148,695.9",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,LR,DO,54.0,1,0.0,,"12,105.3",,0.0,,0.0,,10.7,,0.0,,0.0,,"1,870.8",,339.9,,"14,326.7",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,LR,DO,54.0,2,"26,233.6",,"4,536.0",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"30,769.6",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,MB,DO,349.0,1,930.2,,748.4,,0.0,,"3,408.8",,561.7,,"8,015.1",,0.0,,595.2,,883.3,,"15,142.6",,
CA,Santa Clara Valley Transportation Authority(VTA),9013,B,MB,DO,349.0,2,0.0,,"1,861.6",,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"1,861.6",,
,,,,Total,,403,,"175,859.6",,"19,251.3",,0.0,,"3,408.8",,572.5,,"8,015.1",,0.0,,"2,466.0",,"1,223.2",,"210,796.4",,
CA,Santa Clarita Transit(SCT),9171,B,MB,PT,63.0,1,0.0,,0.0,,0.0,,102.0,,482.0,,0.0,,"1,331.5",,0.0,,607.5,,"2,523.0",,
CA,Santa Clarita Transit(SCT),9171,B,MB,PT,63.0,2,0.0,,0.0,,0.0,,0.0,,"1,687.3",,0.0,,0.0,,0.0,,0.0,,"1,687.3",,
,,,,Total,,63,,0.0,,0.0,,0.0,,102.0,,"2,169.3",,0.0,,"1,331.5",,0.0,,607.5,,"4,210.3",,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,A,DR,DO,28.0,1,0.0,,0.0,,0.0,,0.0,,213.8,,0.0,,0.0,,0.0,,0.0,,213.8,,
CA,Santa Cruz Metropolitan Transit District(SCMTD),9006,A,MB,DO,82.0,1,0.0,,0.0,,"4,002.8",,"9,421.2",,"4,952.6",,189.0,,0.0,,0.0,,399.2,,"18,964.8",,
,,,,Total,,110,,0.0,,0.0,,"4,002.8",,"9,421.2",,"5,166.4",,189.0,,0.0,,0.0,,399.2,,"19,178.5",,
CA,Santa Maria Area Transit(SMAT),9087,B,MB,PT,15.0,1,0.0,,0.0,,0.0,,0.0,,412.8,,0.0,,0.0,,0.0,,36.1,,448.9,,
CA,Santa Maria Area Transit(SMAT),9087,B,MB,PT,15.0,2,0.0,,66.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,66.6,,
,,,,Total,,15,,0.0,,66.6,,0.0,,0.0,,412.8,,0.0,,0.0,,0.0,,36.1,,515.4,,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,B,DR,PT,4.0,1,0.0,,0.0,,0.0,,0.0,,201.0,,0.0,,0.0,,0.0,,0.0,,201.0,,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,B,MB,DO,148.0,1,8.1,,0.0,,0.0,,"18,748.0",,"4,086.1",,148.9,,25.3,,692.2,,721.7,,"24,430.4",,
,,,,Total,,152,,8.1,,0.0,,0.0,,"18,748.0",,"4,287.1",,148.9,,25.3,,692.2,,721.7,,"24,631.4",,
CA,Simi Valley Transit(SVT),9050,A,DR,DO,10.0,1,0.0,,0.0,,0.0,,0.0,,247.6,,0.0,,0.0,,10.2,,0.0,,257.9,,
CA,Simi Valley Transit(SVT),9050,A,MB,DO,8.0,1,0.0,,0.0,,38.0,,0.0,,31.0,,0.0,,0.0,,0.0,,0.0,,69.0,,
,,,,Total,,18,,0.0,,0.0,,38.0,,0.0,,278.7,,0.0,,0.0,,10.2,,0.0,,326.9,,
CA,Sonoma County Transit,9089,B,DR,PT,29.0,1,0.0,,0.0,,0.0,,0.0,,231.5,,0.0,,0.0,,41.6,,0.0,,273.1,,
CA,Sonoma County Transit,9089,B,MB,PT,39.0,1,0.0,,"1,256.5",,0.0,,0.0,,0.0,,90.1,,0.0,,184.9,,51.9,,"1,583.6",,
,,,,Total,,68,,0.0,,"1,256.5",,0.0,,0.0,,231.5,,90.1,,0.0,,226.6,,51.9,,"1,856.7",,
CA,Southern California Regional Rail Authority(Metrolink),9151,B,CR,PT,173.0,1,"17,560.0",,"1,163.4",,0.0,,"1,493.7",,"2,857.3",,40.0,,"3,290.0",,"7,662.6",,"1,820.9",,"35,887.9",,
CA,Southern California Regional Rail Authority(Metrolink),9151,B,CR,PT,173.0,2,"11,527.3",,173.4,,0.0,,"10,975.2",,"24,721.5",,439.5,,546.1,,"1,857.7",,0.0,,"50,240.8",,
,,,,Total,,173,,"29,087.3",,"1,336.8",,0.0,,"12,468.9",,"27,578.8",,479.5,,"3,836.1",,"9,520.4",,"1,820.9",,"86,128.6",,
CA,SunLine Transit Agency(SunLine),9079,A,DR,DO,23.0,1,0.0,,0.0,,0.0,,0.0,,"2,438.4",,0.0,,0.0,,0.0,,0.0,,"2,438.4",,
CA,SunLine Transit Agency(SunLine),9079,A,MB,DO,48.0,1,0.0,,284.4,,104.7,,160.1,,"8,695.6",,211.9,,0.0,,254.8,,29.7,,"9,741.2",,
,,,,Total,,71,,0.0,,284.4,,104.7,,160.1,,"11,134.1",,211.9,,0.0,,254.8,,29.7,,"12,179.6",,
CA,The Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,B,MB,PT,57.0,1,0.0,,0.0,,0.0,,279.7,,781.8,,0.0,,0.0,,0.0,,33.1,,"4,378.3",,
CA,Torrance Transit System(TTS),9010,B,MB,DO,44.0,1,0.0,,0.0,,0.0,,380.8,,371.9,,0.0,,0.0,,102.7,,61.2,,916.6,,
CA,Unitrans - City of Davis/ASUCD(Unitrans),9142,A,MB,DO,35.0,1,0.0,,549.9,,0.0,,52.1,,"1,542.2",,29.4,,0.0,,27.7,,28.8,,"2,230.2",,
CA,Victor Valley Transit Authority(VVTA),9148,B,DR,PT,25.0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,254.1,,0.0,,254.1,,
CA,Victor Valley Transit Authority(VVTA),9148,B,MB,PT,21.0,1,0.0,,150.7,,0.0,,"5,923.2",,667.7,,78.8,,0.0,,0.0,,131.7,,"6,952.2",,
CA,Victor Valley Transit Authority(VVTA),9148,B,MB,PT,21.0,2,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,17.3,,0.0,,0.0,,17.3,,
,,,,Total,,46,,0.0,,150.7,,0.0,,"5,923.2",,667.7,,78.8,,17.3,,254.1,,131.7,,"7,223.5",,
CA,Western Contra Costa Transit Authority(WestCAT),9159,B,DR,PT,8.0,1,0.0,,0.0,,0.0,,0.0,,58.3,,0.0,,0.0,,0.0,,0.0,,58.3,,
CA,Western Contra Costa Transit Authority(WestCAT),9159,B,MB,PT,38.0,1,0.0,,0.0,,0.0,,33.6,,"2,041.0",,79.3,,192.7,,18.4,,0.0,,"2,365.0",,
,,,,Total,,46,,0.0,,0.0,,0.0,,33.6,,"2,099.3",,79.3,,192.7,,18.4,,0.0,,"2,423.4",,
CA,Yolo County Transportation District(YoloBus),9090,B,DR,PT,4.0,1,0.0,,0.0,,0.0,,0.0,,422.0,,0.0,,0.0,,0.0,,0.0,,422.0,,
CA,Yolo County Transportation District(YoloBus),9090,B,MB,PT,36.0,1,0.0,,0.0,,62.6,,332.2,,"5,610.7",,55.7,,26.9,,59.1,,0.0,,"6,147.2",,
,,,,Total,,40,,0.0,,0.0,,62.6,,332.2,,"6,032.6",,55.7,,26.9,,59.1,,0.0,,"6,569.1",,
CA,Yuba-Sutter Transit Authority(YSTA),9061,B,MB,PT,21.0,1,0.0,,0.0,,0.0,,0.0,,317.3,,0.0,,0.0,,1.6,,36.6,,355.5,,
CO,City of Greeley - Transit Services(GET),8010,A,DR,DO,6.0,1,0.0,,0.0,,0.0,,0.0,,59.5,,0.0,,0.0,,0.0,,0.0,,59.5,,
CO,City of Greeley - Transit Services(GET),8010,A,MB,DO,10.0,1,0.0,,0.0,,0.0,,0.0,,799.3,,0.0,,0.0,,0.0,,0.0,,799.3,,
,,,,Total,,16,,0.0,,0.0,,0.0,,0.0,,858.8,,0.0,,0.0,,0.0,,0.0,,858.8,,
CO,City of Loveland Transit(COLT),8025,A,DR,DO,3.0,1,0.0,,0.0,,0.0,,0.0,,38.0,,0.0,,0.0,,10.7,,0.0,,292.0,,
CO,City of Loveland Transit(COLT),8025,A,MB,DO,3.0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,23.5,,0.0,,141.1,,
,,,,Total,,6,,0.0,,0.0,,0.0,,0.0,,228.0,,0.0,,0.0,,205.0,,0.0,,433.0,,
CO,Denver Regional Transportation District(RTD),8006,B,DR,DO,11.0,1,0.0,,0.0,,0.0,,0.0,,"7,554.7",,0.0,,0.0,,245.6,,0.0,,"54,601.7",,
CO,Denver Regional Transportation District(RTD),8006,B,LR,DO,101.0,1,"4,294.8",,0.0,,0.0,,40.4,,652.0,,0.0,,0.0,,"1,584.0",,135.9,,"46,950.0",,
CO,Denver Regional Transportation District(RTD),8006,B,LR,DO,101.0,2,"196,405.1",,"18,247.4",,0.0,,"2,672.1",,"25,877.2",,0.0,,0.0,,0.0,,0.0,,"1,702,413.3",,
CO,Denver Regional Transportation District(RTD),8006,B,MB,DO,527.0,1,0.0,,"1,748.2",,0.0,,"1,108.3",,"15,877.3",,637.6,,78.4,,"5,280.0",,319.3,,"175,343.7",,
,,,,Total,,639,,"1,404,899.4",,"139,968.9",,0.0,,"26,746.1",,"349,728.6",,"4,462.9",,549.1,,"49,767.5",,"3,186.1",,"1,979,308.6",,
CO,Mesa County(GVT),8016,B,MB,PT,11.0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,29.5,,117.8,,
CO,Mountain Metropolitan Transit(MMT),8005,B,DR,PT,68.0,1,0.0,,0.0,,0.0,,0.0,,801.1,,0.0,,0.0,,0.0,,0.0,,801.1,,
CO,Mountain Metropolitan Transit(MMT),8005,B,DR,PT,68.0,2,0.0,,0.0,,0.0,,0.0,,126.7,,0.0,,0.0,,0.0,,0.0,,126.7,,
CO,Mountain Metropolitan Transit(MMT),8005,B,MB,PT,74.0,1,0.0,,221.3,,30.8,,963.5,,"1,968.6",,0.0,,15.9,,241.4,,0.0,,"3,441.5",,
,,,,Total,,142,,0.0,,221.3,,30.8,,963.5,,"2,896.4",,0.0,,15.9,,241.4,,0.0,,"4,369.3",,
CO,Pueblo Transit System(PT),8007,B,MB,DO,12.0,1,0.0,,0.0,,0.0,,0.0,,374.9,,0.0,,0.0,,0.0,,0.0,,"3,374.3",,
CO,Transfort ,8011,B,MB,DO,23.0,1,0.0,,0.0,,76.2,,67.4,,"1,132.4",,0.0,,26.7,,518.9,,4.4,,"7,304.1",,
CT,Connecticut Transit - Hartford Division(CTTransit),1048,D,MB,DO,193.0,1,0.0,,0.0,,0.0,,0.0,,"22,575.3",,42.5,,0.0,,0.0,,484.0,,"23,101.7",,
CT,Connecticut Transit - New Haven Division(CTTransit),1055,D,MB,DO,88.0,1,0.0,,0.0,,311.5,,311.5,,0.0,,0.0,,0.0,,0.0,,115.1,,738.1,,
CT,Connecticut Transit - Stamford Division(CTTransit),1056,D,MB,DO,43.0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,29.7,,29.7,,
CT,Greater Bridgeport Transit Authority(GBTA),1050,B,DR,PT,19.0,1,0.0,,0.0,,0.0,,0.0,,322.6,,0.0,,0.0,,0.0,,0.0,,322.6,,
CT,Greater Bridgeport Transit Authority(GBTA),1050,B,MB,DO,48.0,1,0.0,,48.3,,52.2,,96.1,,53.2,,0.0,,1.0,,179.6,,41.0,,471.4,,
,,,,Total,,67,,0.0,,48.3,,52.2,,96.1,,375.8,,0.0,,1.0,,179.6,,41.0,,794.0,,
CT,Greater Hartford Transit District(GHTD),1017,B,DR,PT,146.0,1,0.0,,0.0,,0.0,,0.0,,"1,072.6",,16.1,,0.0,,0.0,,274.1,,"1,362.8",,
CT,Greater Hartford Transit District(GHTD),1017,B,MB,PT,19.0,1,0.0,,83.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,510.4,,594.1,,
,,,,Total,,165,,0.0,,83.7,,0.0,,0.0,,"1,072.6",,16.1,,0.0,,0.0,,784.5,,"1,956.9",,
CT,Housatonic Area Regional Transit(HART),1051,A,DR,DO,16.0,1,0.0,,0.0,,0.0,,13.0,,0.0,,0.0,,0.0,,50.3,,29.6,,92.9,,
CT,Housatonic Area Regional Transit(HART),1051,A,MB,DO,25.0,1,0.0,,0.0,,0.0,,19.5,,"3,373.5",,0.0,,17.0,,75.4,,44.4,,"3,529.8",,
,,,,Total,,41,,0.0,,0.0,,0.0,,32.5,,"3,373.5",,0.0,,17.0,,125.7,,74.0,,"3,622.6",,
CT,Milford Transit District(MTD),1107,A,DR,DO,15.0,1,0.0,,0.0,,0.0,,0.0,,341.2,,0.0,,0.0,,0.0,,66.7,,408.0,,
CT,"Northeast Transportation Company, Inc.",1095,D,DR,DO,30.0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.3,,0.0,,0.3,,
CT,"Northeast Transportation Company, Inc.",1095,D,MB,DO,35.0,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.6,,67.2,,69.7,,
,,,,Total,,65,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.9,,67.2,,70.0,,
CT,Norwalk Transit District,1057,B,MB,DO,36.0,1,0.0,,123.0,,9.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,132.5,,
CT,Southeast Area Transit(SEAT),1040,B,MB,DO,19.0,1,0.0,,0.0,,0.0,,0.0,,389.1,,0.0,,0.0,,0.0,,0.0,,389.1,,
CT,The Greater New Haven Transit District(GNHTD),1049,A,DR,DO,79.0,1,0.0,,0.0,,0.0,,0.0,,721.5,,36.3,,0.0,,6.8,,831.6,,"1,596.2",,
CT,The Greater New Haven Transit District(GNHTD),1049,A,MB,DO,9.0,1,0.0,,0.0,,0.0,,0.0,,1.1,,0.0,,0.0,,0.0,,186.2,,187.3,,
CT,The Greater New Haven Transit District(GNHTD),1049,A,MB,DO,9.0,2,0.0,,0.0,,0.0,,0.0,,120.0,,0.0,,0.0,,0.0,,0.0,,120.0,,
,,,,Total,,88,,0.0,,0.0,,0.0,,0.0,,842.6,,36.3,,0.0,,6.8,,"1,017.8",,"1,903.5",,
DC,Washington Metropolitan Area Transit Authority(WMATA),3030,B,HR,DO,830.0,1,"108,959.9",,"60,199.2",,0.0,,"58,789.1",,"172,122.1",,"1,514.6",,"10,040.7",,"63,346.2",,0.0,,"474,971.8",,
DC,Washington Metropolitan Area Transit Authority(WMATA),3030,B,MB,DO,"1,261.0",1,0.0,,"4,531.8",,0.0,,"5,427.9",,"47,919.3",,0.0,,92.2,,862.6,,0.0,,"58,833.8",,
,,,,Total,,2091,,"108,959.9",,"64,731.1",,0.0,,"64,216.9",,"220,041.4",,"1,514.6",,"10,132.9",,"64,208.8",,0.0,,"533,805.6",,
