CA,Santa Maria Area Transit(SMAT),9087,B,MB,PT,15,"599,633",,"3,425,098",,"1,116,107",,0.5,,17.5,,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,B,DR,PT,4,68,,"565,006",,"22,804",,0.0,,0.0,,
CA,Santa Monica's Big Blue Bus(Big Blue Bus ),9008,B,MB,DO,148,"10,910,965",,"50,111,034",,"20,985,747",,0.5,,21.8,,
CA,Simi Valley Transit(SVT),9050,A,DR,DO,10,"111,744",,"1,792,793",,"43,457",,2.6,,6.2,,
CA,Simi Valley Transit(SVT),9050,A,MB,DO,8,"427,063",,"3,412,595",,"454,440",,0.9,,12.5,,
CA,Sonoma County Transit,9089,B,DR,PT,29,"124,364",,"2,099,867",,"39,462",,3.2,,5.9,,
CA,Sonoma County Transit,9089,B,MB,DO,2,"21,250",,"241,669",,"10,917",,1.9,,8.8,,
CA,Sonoma County Transit,9089,B,MB,PT,39,"1,842,551",,"10,422,212",,"1,413,966",,1.3,,17.7,,
CA,Southern California Regional Rail Authority(Metrolink),9151,B,CR,PT,173,"69,891,659",,"138,572,786",,"12,680,973",,5.5,,50.4,,
CA,SunLine Transit Agency(SunLine),9079,A,DR,DO,23,"226,663",,"3,527,554",,"81,378",,2.8,,6.4,,
CA,SunLine Transit Agency(SunLine),9079,A,MB,DO,48,"2,665,967",,"16,136,196",,"3,402,565",,0.8,,16.5,,
CA,The Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,B,DR,PT,19,"341,588",,"3,043,220",,"112,564",,3.0,,11.2,,
CA,The Eastern Contra Costa Transit Authority(Tri Delta Transit),9162,B,MB,PT,57,"2,286,168",,"16,436,246",,"2,617,505",,0.9,,13.9,,
CA,Thousand Oaks Transit(TOT),9165,B,DR,PT,12,"94,408",,"1,189,717",,"70,562",,1.3,,7.9,,
CA,Thousand Oaks Transit(TOT),9165,B,MB,PT,6,"109,157",,"1,032,529",,"178,502",,0.6,,10.6,,
CA,Torrance Transit System(TTS),9010,B,DR,PT,36,"133,214",,"921,164",,"73,141",,1.8,,14.5,,
CA,Torrance Transit System(TTS),9010,B,MB,DO,44,"2,384,802",,"18,304,713",,"4,699,473",,0.5,,13.0,,
CA,Torrance Transit System(TTS),9010,B,MB,PT,12,"152,940",,"973,874",,"101,702",,1.5,,15.7,,
CA,Unitrans - City of Davis/ASUCD(Unitrans),9142,A,MB,DO,35,"201,557",,"3,701,762",,"3,186,328",,0.1,,5.4,,
CA,Ventura Intercity Service Transit Authority(VISTA),9164,B,DR,PT,13,"159,342",,"1,124,637",,"210,277",,0.8,,14.2,,
CA,Ventura Intercity Service Transit Authority(VISTA),9164,B,MB,PT,23,"673,465",,"2,382,388",,"634,965",,1.1,,28.3,,
CA,Victor Valley Transit Authority(VVTA),9148,B,DR,PT,25,"362,485",,"2,543,213",,"111,717",,3.2,,14.3,,
CA,Victor Valley Transit Authority(VVTA),9148,B,MB,PT,21,"983,854",,"5,481,125",,"1,011,566",,1.0,,17.9,,
CA,Western Contra Costa Transit Authority(WestCAT),9159,B,DR,PT,8,"54,247",,"1,153,948",,"43,074",,1.3,,4.7,,
CA,Western Contra Costa Transit Authority(WestCAT),9159,B,MB,PT,38,"1,565,823",,"7,169,120",,"1,404,572",,1.1,,21.8,,
CA,Yolo County Transportation District(YoloBus),9090,B,DR,PT,4,"39,687",,"1,024,056",,"16,650",,2.4,,3.9,,
CA,Yolo County Transportation District(YoloBus),9090,B,MB,PT,36,"1,988,494",,"7,559,617",,"1,485,322",,1.3,,26.3,,
CA,Yuba-Sutter Transit Authority(YSTA),9061,B,DR,PT,10,"137,783",,"1,212,647",,"66,435",,2.1,,11.4,,
CA,Yuba-Sutter Transit Authority(YSTA),9061,B,MB,PT,21,"922,090",,"3,206,177",,"876,176",,1.1,,28.8,,
CO,City of Greeley - Transit Services(GET),8010,A,DR,DO,6,"44,355",,"832,542",,"28,325",,1.6,,5.3,,
CO,City of Greeley - Transit Services(GET),8010,A,MB,DO,10,"356,634",,"1,946,565",,"513,367",,0.7,,18.3,,
CO,City of Loveland Transit(COLT),8025,A,DR,DO,3,"22,944",,"302,396",,"10,954",,2.1,,7.6,,
CO,City of Loveland Transit(COLT),8025,A,MB,DO,3,"61,859",,"646,067",,"125,301",,0.5,,9.6,,
CO,Denver Regional Transportation District(RTD),8006,B,DR,DO,11,"60,036",,"1,125,298",,"69,336",,0.9,,5.3,,
CO,Denver Regional Transportation District(RTD),8006,B,DR,PT,351,"2,216,096",,"38,188,483",,"1,451,943",Q,1.5,Q,5.8,,
CO,Denver Regional Transportation District(RTD),8006,B,LR,DO,101,"21,945,973",,"41,677,168",,"20,635,133",,1.1,,52.7,,
CO,Denver Regional Transportation District(RTD),8006,B,MB,DO,527,"36,522,499",,"205,295,005",,"54,035,122",,0.7,,17.8,,
CO,Denver Regional Transportation District(RTD),8006,B,MB,PT,365,"28,356,042",,"86,793,987",,"24,487,225",,1.2,,32.7,,
CO,Denver Regional Transportation District(RTD),8006,B,VP,PT,157,"842,341",,"1,740,584",,"496,997",,1.7,,48.4,,
CO,Mesa County(GVT),8016,B,DR,PT,4,"16,364",,"195,015",Q,"9,591",,1.7,,8.4,Q,
CO,Mesa County(GVT),8016,B,MB,PT,11,"289,181",,"2,382,379",Q,"750,286",,0.4,,12.1,Q,
CO,Mountain Metropolitan Transit(MMT),8005,B,DR,PT,68,"470,484",,"4,463,833",,"261,767",,1.8,,10.5,,
CO,Mountain Metropolitan Transit(MMT),8005,B,MB,PT,74,"3,633,409",,"20,484,592",,"3,598,878",,1.0,,17.7,,
CO,Pueblo Transit System(PT),8007,B,DR,PT,11,"82,022",,"804,580",Q,"47,599",,1.7,,10.2,Q,
CO,Pueblo Transit System(PT),8007,B,MB,DO,12,"540,832",,"3,322,429",,"1,162,352",Q,0.5,Q,16.3,,
CO,Transfort ,8011,B,DR,DO,11,"145,947",,"1,266,145",,"18,950",,7.7,,11.5,,
CO,Transfort ,8011,B,DR,PT,17,"9,612",,"476,940",,"25,238",,0.4,,2.0,,
CO,Transfort ,8011,B,MB,DO,23,"757,449",,"6,463,845",,"1,884,194",,0.4,,11.7,,
CO,Transfort ,8011,B,VP,PT,30,"334,933",,"334,933",Q,"53,362",,6.3,,100.0,Q,
CT,"2Plus Partners in Transportation, Inc(2Plus)",1110,F,VP,DO,27,"262,452",,"372,842",,"88,947",Q,3.0,Q,70.4,,
CT,Connecticut Department of Transportation(CDOT),1102,C,CR,PT,22,"1,620,085",,"13,334,085",,"506,491",,3.2,,12.1,,
CT,Connecticut Department of Transportation(CDOT),1102,C,MB,PT,11,"561,803",,"1,697,756",,"196,733",,2.9,,33.1,,
CT,Connecticut Transit - Hartford Division(CTTransit),1048,D,MB,DO,193,"12,375,554",,"47,095,202",,"13,831,689",,0.9,,26.3,,
CT,Connecticut Transit - New Haven Division(CTTransit),1055,D,MB,DO,88,"7,289,747",,"26,814,088",,"8,598,326",,0.8,,27.2,,
CT,Connecticut Transit - Stamford Division(CTTransit),1056,D,MB,DO,43,"3,184,894",,"10,699,526",,"3,142,684",,1.0,,29.8,,
CT,Greater Bridgeport Transit Authority(GBTA),1050,B,DR,PT,19,"213,366",,"2,314,224",,"115,178",,1.9,,9.2,,
CT,Greater Bridgeport Transit Authority(GBTA),1050,B,MB,DO,48,"4,978,110",,"14,913,015",,"5,090,046",,1.0,,33.4,,
CT,Greater Hartford Ridesharing Corporation - The Rideshare Company,1108,A,VP,DO,267,"4,335,217",,"3,243,832",,"863,704",,5.0,,133.6,,
CT,Greater Hartford Transit District(GHTD),1017,B,DR,PT,146,"471,688",,"12,453,693",,"593,139",,0.8,,3.8,,
CT,Greater Hartford Transit District(GHTD),1017,B,MB,PT,19,"575,966",,"2,207,916",,"258,572",,2.2,,26.1,,
CT,Housatonic Area Regional Transit(HART),1051,A,DR,DO,16,"46,838",,"1,805,941",,"71,452",,0.7,,2.6,,
CT,Housatonic Area Regional Transit(HART),1051,A,MB,DO,25,"762,106",,"4,033,996",,"942,316",,0.8,,18.9,,
CT,Middletown Transit District(MTD),1063,B,DR,PT,7,"25,943",,"451,175",,"29,212",,0.9,,5.8,,
CT,Middletown Transit District(MTD),1063,B,MB,DO,6,"248,812",,"1,804,722",,"390,756",,0.6,,13.8,,
CT,Middletown Transit District(MTD),1063,B,MB,PT,2,"19,087",,"150,241",,"25,006",,0.8,,12.7,,
CT,Milford Transit District(MTD),1107,A,DR,DO,15,"428,209",,"1,069,777",,"65,216",,6.6,,40.0,,
CT,Milford Transit District(MTD),1107,A,MB,DO,6,"251,275",,"1,193,584",,"367,570",,0.7,,21.1,,
CT,"New Britain Transportation Company, Inc.",1047,D,MB,DO,11,"540,581",,"2,564,971",,"489,041",,1.1,,21.1,,
CT,"Northeast Transportation Company, Inc.",1095,D,DR,DO,30,"258,634",,"3,105,300",,"110,296",,2.3,,8.3,,
CT,"Northeast Transportation Company, Inc.",1095,D,MB,DO,35,"1,704,345",,"6,841,152",,"2,620,613",,0.7,,24.9,,
CT,Norwalk Transit District,1057,B,DR,DO,20,"119,069",,"1,721,691",,"46,435",,2.6,,6.9,,
CT,Norwalk Transit District,1057,B,DR,PT,19,"108,126",,"1,552,799",,"39,344",,2.7,,7.0,,
CT,Norwalk Transit District,1057,B,MB,DO,36,"1,551,270",,"6,808,208",,"1,878,316",,0.8,,22.8,,
CT,Norwalk Transit District,1057,B,MB,PT,3,"62,603",,"262,376",,"53,395",,1.2,,23.9,,
CT,Southeast Area Transit(SEAT),1040,B,DR,PT,3,"11,476",,"123,998",,"2,939",,3.9,,9.3,,
CT,Southeast Area Transit(SEAT),1040,B,MB,DO,19,"1,201,255",,"4,419,271",,"1,158,771",,1.0,,27.2,,
CT,The Greater New Haven Transit District(GNHTD),1049,A,DR,DO,79,"218,016",,"7,916,918",,"287,394",,0.8,,2.8,,
CT,The Greater New Haven Transit District(GNHTD),1049,A,MB,DO,9,373,,"698,057",,"84,234",,0.0,,0.1,,
CT,Valley Transit District(VTD),1042,A,DR,DO,12,"343,788",,"1,166,057",,"88,979",,3.9,,29.5,,
DC,Washington Metropolitan Area Transit Authority(WMATA),3030,B,DR,PT,452,"3,271,303",,"66,775,690",,"1,712,537",,1.9,,4.9,,
DC,Washington Metropolitan Area Transit Authority(WMATA),3030,B,HR,DO,830,"458,304,931",,"755,747,463",,"288,039,725",,1.6,,60.6,,
DC,Washington Metropolitan Area Transit Authority(WMATA),3030,B,MB,DO,1261,"106,588,703",,"508,532,716",,"132,848,806",,0.8,,21.0,,
DC,Washington Metropolitan Area Transit Authority(WMATA),3030,B,MB,PT,24,"2,895,903",,"7,274,696",,"2,635,492",,1.1,,39.8,,
DE,Delaware Transit Corporation(DTC),3075,B,DR,DO,215,"1,223,860",,"37,911,296",,"797,467",,1.5,,3.2,,
DE,Delaware Transit Corporation(DTC),3075,B,DR,PT,14,"13,053",,"2,745,105",,"57,661",,0.2,,0.5,,
DE,Delaware Transit Corporation(DTC),3075,B,MB,DO,160,"5,718,791",,"40,229,155",,"8,428,212",,0.7,,14.2,,
DE,Delaware Transit Corporation(DTC),3075,B,MB,PT,15,"211,436",,"3,913,568",,"199,898",,1.1,,5.4,,
FL,Bay County Council On Aging Bay Coordinated Transportation(BCCOA),4085,A,MB,DO,11,"265,721",,"1,212,108",,"420,797",,0.6,,21.9,,
FL,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",4037,B,DR,PT,253,"1,440,022",,"27,407,771",,"953,236",,1.5,,5.3,,
FL,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",4037,B,MB,DO,117,"7,774,386",,"47,585,153",,"9,799,941",,0.8,,16.3,,
FL,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.(PalmTran)",4037,B,MB,PT,7,"25,397",,"551,873",,"44,923",,0.6,,4.6,,
FL,Broward County Community Bus Service(BCT),4179,B,MB,DO,26,"87,744",,"4,138,135",,"791,754",,0.1,,2.1,,
FL,Broward County Community Bus Service(BCT),4179,B,MB,PT,50,"133,406",,"4,779,667",,"1,544,660",,0.1,,2.8,,
FL,Broward County Transportation Department(BCT),4029,B,DR,PT,242,"1,263,207",,"32,310,979",,"948,632",,1.3,,3.9,,
FL,Broward County Transportation Department(BCT),4029,B,MB,DO,245,"23,722,481",,"98,378,237",,"38,464,622",,0.6,,24.1,,
FL,Broward County Transportation Department(BCT),4029,B,MB,PT,10,0,,"849,300",,"251,808",,0.0,,0.0,,
FL,Central Florida Regional Transportation Authority(LYNX),4035,B,DR,PT,167,"1,148,810",,"20,385,501",,"608,621",,1.9,,5.6,,
FL,Central Florida Regional Transportation Authority(LYNX),4035,B,MB,DO,238,"20,652,395",,"87,638,282",,"26,427,067",,0.8,,23.6,,
FL,Central Florida Regional Transportation Authority(LYNX),4035,B,VP,PT,62,"273,808",,"808,919",,"199,509",,1.4,,33.8,,
FL,Charlotte County Transit Division,4129,B,DR,PT,13,"181,286",,"1,633,654",,"75,860",,2.4,,11.1,,
FL,City of Tallahassee(StarMetro ),4036,A,DR,DO,15,"120,380",,"1,674,906",,"62,558",,1.9,,7.2,,
FL,City of Tallahassee(StarMetro ),4036,A,MB,DO,63,"3,791,186",,"11,634,373",,"4,212,710",,0.9,,32.6,,
FL,Collier Area Transit(CAT),4140,B,DR,PT,35,"122,815",,"2,439,134",,"75,713",,1.6,,5.0,,
FL,Collier Area Transit(CAT),4140,B,MB,PT,16,"945,354",,"5,362,710",,"1,166,358",,0.8,,17.6,,
FL,"Council on Aging of Martin County, Inc.(COAMC \ CC - MCBOCC)",4113,D,DR,DO,20,"69,904",,"1,477,362",,"74,950",Q,0.9,Q,4.7,,
FL,"Council on Aging of Martin County, Inc.(COAMC \ CC - MCBOCC)",4113,D,MB,DO,1,"6,766",,"56,729",Q,"23,518",Q,0.3,Q,11.9,Q,
FL,"Council on Aging of St. Lucie, Inc.(CT)",4097,F,DR,DO,26,"41,375",,"2,396,709",,"128,352",,0.3,,1.7,,
FL,"Council on Aging of St. Lucie, Inc.(CT)",4097,F,MB,DO,6,"63,875",,"978,870",,"104,946",,0.6,,6.5,,
FL,"County of Volusia, dba: VOTRAN(Votran)",4032,B,DR,DO,35,"1,239,038",,"4,286,948",Q,"157,706",,7.9,,28.9,Q,
FL,"County of Volusia, dba: VOTRAN(Votran)",4032,B,DR,PT,25,"286,656",,"2,757,392",Q,"114,752",,2.5,,10.4,Q,
FL,"County of Volusia, dba: VOTRAN(Votran)",4032,B,MB,DO,46,"2,185,233",,"11,482,950",Q,"3,318,580",,0.7,,19.0,Q,
FL,"County of Volusia, dba: VOTRAN(Votran)",4032,B,VP,DO,27,"190,329",,"277,064",,"87,141",,2.2,,68.7,,
FL,Escambia County Area Transit(ECAT),4038,B,DR,PT,14,"165,118",,"1,160,474",,"56,528",,2.9,,14.2,,
FL,Escambia County Area Transit(ECAT),4038,B,MB,DO,32,"1,159,485",,"7,025,035",,"1,123,486",,1.0,,16.5,,
FL,Gainesville Regional Transit System(RTS),4030,B,DR,PT,16,0,,"773,171",,"38,314",,0.0,,0.0,,
FL,Gainesville Regional Transit System(RTS),4030,B,MB,DO,88,"8,870,168",,"16,396,047",,"9,004,928",,1.0,,54.1,,
FL,Hernando County Board of County Commissioners(The Bus),4146,B,DR,PT,15,"35,103",,"538,291",,"38,157",,0.9,,6.5,,
FL,Hernando County Board of County Commissioners(The Bus),4146,B,MB,PT,6,"72,014",,"1,294,135",,"154,369",,0.5,,5.6,,
FL,Hillsborough Area Regional Transit Authority(HART),4041,B,DR,DO,30,"294,202",,"3,303,927",,"101,426",,2.9,,8.9,,
FL,Hillsborough Area Regional Transit Authority(HART),4041,B,LR,DO,8,"628,227",,"2,078,695",,"484,711",,1.3,,30.2,,
FL,Hillsborough Area Regional Transit Authority(HART),4041,B,MB,DO,157,"11,196,947",,"50,686,745",,"13,054,151",,0.9,,22.1,,
FL,Hillsborough Area Regional Transit Authority(HART),4041,B,VP,PT,35,"318,074",,"411,280",,"91,730",,3.5,,77.3,,
FL,Jacksonville Transportation Authority(JTA),4040,B,AG,DO,7,"357,117",,"6,374,693",,"502,364",,0.7,,5.6,,
FL,Jacksonville Transportation Authority(JTA),4040,B,DR,PT,93,"7,732,228",,"18,665,059",,"347,088",,22.3,,41.4,,
FL,Jacksonville Transportation Authority(JTA),4040,B,MB,DO,183,"8,418,409",,"66,045,992",,"10,290,987",,0.8,,12.7,,
FL,Lake County Board of County Commissioners(LCBOCC),4158,B,DR,PT,67,"98,119",,"4,222,822",,"221,781",,0.4,,2.3,,
FL,Lake County Board of County Commissioners(LCBOCC),4158,B,MB,PT,6,"67,453",,"1,461,157",,"105,253",,0.6,,4.6,,
FL,Lakeland Area Mass Transit District (Citrus Connection),4031,A,DR,DO,13,"140,929",,"2,516,994",,"105,126",,1.3,,5.6,,
FL,Lakeland Area Mass Transit District (Citrus Connection),4031,A,MB,DO,24,"1,013,904",,"7,076,186",,"1,602,322",,0.6,,14.3,,
FL,Lee County Transit(LeeTran),4028,B,DR,DO,41,"502,880",,"4,807,960",,"129,168",,3.9,,10.5,,
FL,Lee County Transit(LeeTran),4028,B,MB,DO,49,"1,763,509",,"16,432,277",,"3,058,843",,0.6,,10.7,,
FL,Lee County Transit(LeeTran),4028,B,VP,PT,6,"45,495",,"133,175",,"34,373",,1.3,,34.2,,
FL,Manatee County Area Transit(MCAT),4026,A,DR,DO,22,"113,945",,"1,717,599",,"53,962",,2.1,,6.6,,
FL,Manatee County Area Transit(MCAT),4026,A,MB,DO,19,"603,160",,"6,377,405",,"1,485,797",,0.4,,9.5,,
FL,"Miami Lakes - VPSI, Inc.",4152,D,VP,DO,198,"524,994",,"1,600,618",,"603,622",,0.9,,32.8,,
FL,Miami-Dade Transit(MDT),4034,B,AG,DO,20,0,,"22,842,866",,"8,839,156",,0.0,,0.0,,
FL,Miami-Dade Transit(MDT),4034,B,DR,PT,302,"4,303,798",,"44,829,765",,"1,634,468",,2.6,,9.6,,
FL,Miami-Dade Transit(MDT),4034,B,HR,DO,98,"13,246,540",,"82,381,902",,"18,538,741",,0.7,,16.1,,
FL,Miami-Dade Transit(MDT),4034,B,MB,DO,825,"71,722,693",,"337,894,421",,"85,789,745",,0.8,,21.2,,
FL,Okaloosa County Board of County Commissioners,4128,B,DR,PT,32,"404,328",,"1,467,207",,"95,678",,4.2,,27.6,,
FL,Okaloosa County Board of County Commissioners,4128,B,MB,PT,14,"66,941",,"1,134,692",,"211,330",,0.3,,5.9,,
FL,Pasco County Public Transportation(PCPT),4074,B,DR,DO,11,"17,478",,"891,853",,"31,076",,0.6,,2.0,,
FL,Pasco County Public Transportation(PCPT),4074,B,DR,PT,28,"37,687",,"1,038,571",,"40,791",,0.9,,3.6,,
FL,Pasco County Public Transportation(PCPT),4074,B,MB,DO,16,"588,091",,"4,244,249",,"1,052,630",,0.6,,13.9,,
FL,Pinellas Suncoast Transit Authority(PSTA),4027,B,DR,PT,165,"700,383",,"5,093,771",,"239,754",,2.9,,13.7,,
FL,Pinellas Suncoast Transit Authority(PSTA),4027,B,MB,DO,171,"11,298,758",,"50,351,319",,"12,522,259",,0.9,,22.4,,
FL,Pinellas Suncoast Transit Authority(PSTA),4027,B,MB,PT,2,"16,673",,"163,374",,"91,678",,0.2,,10.2,,
FL,Polk County Transit Services Division - Polk County Board of County Commissioners(PCTS),4127,B,DR,DO,10,"31,472",,"525,974",,"16,551",,1.9,,6.0,,
FL,Polk County Transit Services Division - Polk County Board of County Commissioners(PCTS),4127,B,DR,PT,3,"1,014",,"11,444",,676,,1.5,,8.9,,
FL,Polk County Transit Services Division - Polk County Board of County Commissioners(PCTS),4127,B,MB,DO,19,"346,429",,"2,321,116",,"641,008",,0.5,,14.9,,
FL,Sarasota County Area Transit(SCAT),4046,B,DR,DO,26,"364,399",,"4,345,304",,"109,403",,3.3,,8.4,,
FL,Sarasota County Area Transit(SCAT),4046,B,DR,PT,37,"122,978",,"3,442,600",,"132,440",,0.9,,3.6,,
FL,Sarasota County Area Transit(SCAT),4046,B,MB,DO,44,"1,037,002",,"12,625,139",,"2,300,820",,0.5,,8.2,,
FL,"Senior Resource Association, Inc.(SRA)",4104,D,DR,DO,25,"40,229",,"1,475,341",,"67,479",,0.6,,2.7,,
FL,"Senior Resource Association, Inc.(SRA)",4104,D,MB,DO,11,0,,"1,048,883",,"381,907",,0.0,,0.0,,
FL,South Florida Regional Transportation Authority(TRI-Rail),4077,B,CR,PT,34,"8,699,831",,"52,841,646",,"3,859,008",,2.3,,16.5,,
FL,South Florida Regional Transportation Authority(TRI-Rail),4077,B,MB,PT,18,0,,"4,260,772",,"399,734",,0.0,,0.0,,
FL,Space Coast Area Transit(SCAT),4063,B,DR,DO,40,"249,417",,"3,831,039",,"133,986",,1.9,,6.5,,
FL,Space Coast Area Transit(SCAT),4063,B,DR,PT,57,"626,239",,"964,245",Q,"308,010",,2.0,,64.9,Q,
FL,Space Coast Area Transit(SCAT),4063,B,MB,DO,20,"535,329",,"5,432,796",,"1,222,336",,0.4,,9.9,,
FL,Space Coast Area Transit(SCAT),4063,B,VP,PT,37,"443,731",,"667,509",Q,"138,489",,3.2,,66.5,Q,
FL,"St Johns County, Florida,  Board of County Commissioners(St Johns County)",4155,B,DR,PT,5,"49,001",,"314,444",,"15,258",,3.2,,15.6,,
FL,"St Johns County, Florida,  Board of County Commissioners(St Johns County)",4155,B,MB,PT,6,"74,834",,"617,623",,"152,349",,0.5,,12.1,,
FL,"Tri-County Community Council, Inc.(TCCC)",4148,A,DR,DO,35,"785,322",,"1,067,656",,"131,352",,6.0,,73.6,,
GA,Albany Transit System(ATS),4021,A,DR,DO,4,"35,037",,"587,545",,"19,668",,1.8,,6.0,,
GA,Albany Transit System(ATS),4021,A,MB,DO,7,"373,954",,"1,864,022",,"772,497",,0.5,,20.1,,
GA,Athens Transit System(ATS),4047,A,DR,DO,3,"18,870",,"331,798",,"8,399",,2.2,,5.7,,
GA,Athens Transit System(ATS),4047,A,MB,DO,22,"1,446,636",,"3,651,236",,"1,671,711",,0.9,,39.6,,
GA,Augusta Richmond County Transit Department(APT),4023,A,DR,DO,6,"35,779",,"630,387",,"19,164",,1.9,,5.7,,
GA,Augusta Richmond County Transit Department(APT),4023,A,MB,DO,13,"656,280",,"3,186,835",,"911,248",,0.7,,20.6,,
GA,Buckhead Community Improvement District(BCID),4177,E,MB,PT,6,0,,"731,139",Q,"221,542",,0.0,,0.0,Q,
GA,Chatham Area Transit Authority(CAT),4025,B,DR,PT,17,"16,112",,"1,498,868",,"66,647",,0.2,,1.1,,
GA,Chatham Area Transit Authority(CAT),4025,B,FB,DO,3,0,,"956,760",Q,"516,848",Q,0.0,Q,0.0,Q,
GA,Chatham Area Transit Authority(CAT),4025,B,MB,DO,47,"3,425,839",,"12,853,711",Q,"3,541,130",,1.0,,26.7,Q,
GA,City of Rome Transit Department(RTD),4058,A,DR,DO,4,"123,463",,"283,126",,"23,400",,5.3,,43.6,,
GA,City of Rome Transit Department(RTD),4058,A,MB,DO,26,"502,283",,"2,527,361",,"651,065",,0.8,,19.9,,
GA,Clayton County Board of Commissioners(CTRAN),4157,B,DR,DO,8,"44,874",,"886,102",,"21,526",,2.1,,5.1,,
GA,Clayton County Board of Commissioners(CTRAN),4157,B,DR,PT,5,"83,828",,"217,757",,"4,725",,17.7,,38.5,,
GA,Clayton County Board of Commissioners(CTRAN),4157,B,MB,DO,19,"1,627,469",,"5,936,054",,"1,536,157",,1.1,,27.4,,
GA,Clayton County Board of Commissioners(CTRAN),4157,B,MB,PT,18,"546,870",,"1,519,332",,"425,648",,1.3,,36.0,,
GA,Cobb County Department of Transportation Authority(CCT),4078,B,DR,PT,19,"124,615",,"3,503,658",,"80,515",,1.5,,3.6,,
GA,Cobb County Department of Transportation Authority(CCT),4078,B,MB,PT,79,"4,845,995",,"15,231,196",,"4,873,888",,1.0,,31.8,,
GA,Douglas County Rideshare(Rideshare),4082,A,VP,DO,58,"413,663",,"630,733",,"161,186",,2.6,,65.6,,
GA,Georgia Regional Transportation Authority(GRTA),4135,B,MB,PT,71,"3,612,499",,"9,675,309",,"1,270,291",,2.8,,37.3,,
GA,Georgia Regional Transportation Authority(GRTA),4135,B,VP,DO,50,"296,471",,"579,497",,"176,809",,1.7,,51.2,,
GA,Gwinnett County Board of Commissioners(GCT),4138,B,DR,PT,6,"55,991",,"1,171,075",,"14,548",,3.8,,4.8,,
GA,Gwinnett County Board of Commissioners(GCT),4138,B,MB,PT,72,"4,280,843",,"12,132,924",,"2,110,607",,2.0,,35.3,,
GA,Macon-Bibb County Transit Authority(    ),4130,A,DR,DO,4,"15,848",,"171,429",,"7,819",,2.0,,9.2,,
GA,Macon-Bibb County Transit Authority(    ),4130,A,MB,DO,18,"937,167",,"4,300,582",,"1,167,940",,0.8,,21.8,,
GA,"Marietta - VPSI, Inc.",4153,D,VP,DO,373,"1,550,020",,"3,075,552",,"1,088,239",,1.4,,50.4,,
GA,Metra Transit System(Metra),4024,A,DR,DO,5,"50,107",,"431,516",,"15,556",,3.2,,11.6,,
GA,Metra Transit System(Metra),4024,A,MB,DO,16,"894,718",,"3,350,272",,"1,099,925",,0.8,,26.7,,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,DR,DO,118,"497,956",,"15,911,486",,"409,563",,1.2,,3.1,,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,HR,DO,188,"49,242,449",,"158,545,028",,"82,984,033",,0.6,,31.1,,
GA,Metropolitan Atlanta Rapid Transit Authority(MARTA),4022,A,MB,DO,504,"51,475,939",,"193,924,843",,"67,519,392",,0.8,,26.5,,
HI,City and County of Honolulu Department of Transportation Services(DTS),9002,B,DR,PT,205,"1,630,527",,"28,232,875",,"833,835",,2.0,,5.8,,
HI,City and County of Honolulu Department of Transportation Services(DTS),9002,B,FB,PT,2,"16,849",,"4,272,897",,"48,165",,0.3,,0.4,,
HI,City and County of Honolulu Department of Transportation Services(DTS),9002,B,MB,PT,439,"41,984,132",,"154,331,288",,"69,759,895",,0.6,,27.2,,
HI,"Honolulu - VPSI, Inc.",9176,D,VP,DO,277,"1,895,977",,"2,751,397",,"668,075",,2.8,,68.9,,
IA,Ames Transit Agency(CyRide),7041,B,DR,DO,3,"11,634",,"146,729",,"10,920",,1.1,,7.9,,
IA,Ames Transit Agency(CyRide),7041,B,MB,DO,49,"283,227",,"6,225,940",,"4,625,668",,0.1,,4.5,,
IA,Ames Transit Agency(CyRide),7041,B,MB,PT,4,0,,"16,587",,"9,966",,0.0,,0.0,,
IA,Bettendorf Transit System,7007,B,DR,PT,1,"5,358",,"107,328",,"5,690",,0.9,,5.0,,
IA,Bettendorf Transit System,7007,B,MB,DO,5,"57,706",,"953,623",Q,"166,404",,0.3,,6.1,Q,
IA,Bettendorf Transit System,7007,B,MB,PT,2,"1,206",,"35,614",,"6,344",,0.2,,3.4,,
IA,Cedar Rapids Transit(CRT),7008,B,DR,PT,31,"353,976",,"1,199,719",,"124,512",,2.8,,29.5,,
IA,Cedar Rapids Transit(CRT),7008,B,MB,DO,28,"764,346",,"6,528,760",,"1,104,346",,0.7,,11.7,,
IA,City of Dubuque(KeyLine),7011,A,DR,DO,9,"133,395",,"964,089",Q,"55,314",Q,2.4,Q,13.8,Q,
IA,City of Dubuque(KeyLine),7011,A,MB,DO,9,"121,106",,"1,472,562",,"247,968",Q,0.5,Q,8.2,,
IA,Coralville Transit System(CTS),7030,B,DR,PT,2,"16,203",,"176,225",,"10,618",Q,1.5,Q,9.2,,
IA,Coralville Transit System(CTS),7030,B,MB,DO,7,"348,265",,"1,191,896",,"494,727",,0.7,,29.2,,
