Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,4128,Okaloosa County Board of County Commissioners,Fort Walton Beach,FL,"Fort Walton Beach, FL",191,97,"152,741",MB,PT,,,,,,,,,,,57,102,114,129,129,150,163
2007,4129,Charlotte County Transit Division,Punta Gorda,FL,"North Port-Punta Gorda, FL",218,89,"122,421",DR,DO,,,,,,,,,,,,0,,,,,
2007,4129,Charlotte County Transit Division,Punta Gorda,FL,"North Port-Punta Gorda, FL",218,89,"122,421",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,4130,Macon-Bibb County Transit Authority,Macon,GA,"Macon, GA",203,81,"135,170",DR,PT,,,,,,,,,,,,,,0,,,
2007,4130,Macon-Bibb County Transit Authority,Macon,GA,"Macon, GA",203,81,"135,170",MB,DO,,,,,,,,,,,,152,152,152,152,152,152
2007,4131,Davidson County Transportation,Lexington,NC,"High Point, NC",205,94,"132,844",DR,DO,,,,,,,,,,,,0,,,,,
2007,4132,Goldsboro-Wayne Transportation Authority,Goldsboro,NC,"Goldsboro, NC",396,44,"57,915",DR,DO,,,,,,,,,,,,,,,,,
2007,4132,Goldsboro-Wayne Transportation Authority,Goldsboro,NC,"Goldsboro, NC",396,44,"57,915",MB,DO,,,,,,,,,,,,,,,,,
2007,4133,Guildford County Transportation,Greensboro,NC,"Greensboro, NC",121,135,"267,884",DR,PT,,,,,,,,,,,,,,,0,0,0
2006,4134,"Advanced Transportation Solutions, LLC",Miami,FL,"Miami, FL",5,"1,116","4,919,036",DR,PT,,,,,,,,,,,,0,0,0,0,0,
2007,4135,Georgia Regional Transportation Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840",DR,PT,,,,,,,,,,,,,,,0,0,
2007,4135,Georgia Regional Transportation Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840",MB,PT,,,,,,,,,,,,0,496,826,609,574,506
2007,4135,Georgia Regional Transportation Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840",VP,DO,,,,,,,,,,,,,0,0,0,0,0
2007,4135,Georgia Regional Transportation Authority,Atlanta,GA,"Atlanta, GA",11,"1,963","3,499,840",VP,PT,,,,,,,,,,,,0,0,,,0,0
2007,4138,Gwinnett County Board of Commissioners,Lawrenceville,GA,"Atlanta, GA",11,"1,963","3,499,840",DR,PT,,,,,,,,,,,,,0,0,0,0,0
2007,4138,Gwinnett County Board of Commissioners,Lawrenceville,GA,"Atlanta, GA",11,"1,963","3,499,840",MB,PT,,,,,,,,,,,,72,210,210,203,203,219
2007,4140,Collier Area Transit,Naples,FL,"Bonita Springs-Naples, FL",138,150,"221,251",DR,PT,,,,,,,,,,,,,,,0,0,0
2007,4140,Collier Area Transit,Naples,FL,"Bonita Springs-Naples, FL",138,150,"221,251",MB,PT,,,,,,,,,,,,,,,185,206,286
2007,4141,Central Midlands Regional Transit Authority,Columbia,SC,"Columbia, SC",77,269,"420,537",DR,PT,,,,,,,,,,,,,0,0,0,0,0
2007,4141,Central Midlands Regional Transit Authority,Columbia,SC,"Columbia, SC",77,269,"420,537",MB,PT,,,,,,,,,,,,,0,354,472,431,385
2007,4142,City of Canton Transit,Canton,GA,"Atlanta, GA",11,"1,963","3,499,840",MB,DO,,,,,,,,,,,,,257,45,45,45,35
2007,4142,City of Canton Transit,Canton,GA,"Atlanta, GA",11,"1,963","3,499,840",MB,PT,,,,,,,,,,,,,,,,0,
2007,4143,Town of Cary,Cary,NC,"Raleigh, NC",66,320,"541,527",DR,PT,,,,,,,,,,,,,,0,0,0,0
2007,4143,Town of Cary,Cary,NC,"Raleigh, NC",66,320,"541,527",MB,PT,,,,,,,,,,,,,,,,29,29
2007,4146,Hernando County Board of County Commissioners,Brooksville,FL,"Brooksville, FL",255,84,"102,193",DR,PT,,,,,,,,,,,,,,,0,0,0
2007,4146,Hernando County Board of County Commissioners,Brooksville,FL,"Brooksville, FL",255,84,"102,193",MB,PT,,,,,,,,,,,,,,,112,63,61
2007,4147,NC State University Transportation Department,Raleigh,NC,"Raleigh, NC",66,320,"541,527",MB,PT,,,,,,,,,,,,,,,32,33,33
2007,4148,"Tri-County Community Council, Inc.",Bonifay,FL,"Panama City, FL",207,102,"132,419",DR,DO,,,,,,,,,,,,,,0,0,0,0
2007,4148,"Tri-County Community Council, Inc.",Bonifay,FL,"Panama City, FL",207,102,"132,419",DR,PT,,,,,,,,,,,,,,,0,,
2007,4152,"Miami Lakes - VPSI, Inc.",Miami Lakes,FL,"Miami, FL",5,"1,116","4,919,036",VP,DO,,,,,,,,,,,,,,,0,0,0
2007,4153,"Marietta - VPSI, Inc.",Marietta,GA,"Atlanta, GA",11,"1,963","3,499,840",VP,DO,,,,,,,,,,,,,,,0,0,0
2007,4155,"St Johns County, Florida,  Board of County Commissioners",St. Augustine,FL,"St. Augustine, FL",422,35,"53,519",DR,PT,,,,,,,,,,,,,,,,,0
2007,4155,"St Johns County, Florida,  Board of County Commissioners",St. Augustine,FL,"St. Augustine, FL",422,35,"53,519",MB,PT,,,,,,,,,,,,,,,,,73
2007,4157,Clayton County Board of Commissioners,Jonesboro,GA,"Atlanta, GA",11,"1,963","3,499,840",DR,PT,,,,,,,,,,,,,,,,,0
2007,4157,Clayton County Board of Commissioners,Jonesboro,GA,"Atlanta, GA",11,"1,963","3,499,840",MB,PT,,,,,,,,,,,,,,,,,181
2007,4158,Lake County Board of County Commissioners,Tavares,FL,"Leesburg-Eustis, FL",263,71,"97,497",DR,PT,,,,,,,,,,,,,,,,,0
2007,4158,Lake County Board of County Commissioners,Tavares,FL,"Leesburg-Eustis, FL",263,71,"97,497",MB,PT,,,,,,,,,,,,,,,,,82
2007,4159,Regional Transportation Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935",CR,PT,,,,,,,,,,,,,,,,,63
2007,4159,Regional Transportation Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935",MB,PT,,,,,,,,,,,,,,,,,0
2007,4159,Regional Transportation Authority,Nashville,TN,"Nashville-Davidson, TN",48,431,"749,935",VP,DO,,,,,,,,,,,,,,,,,0
2007,4161,Cherokee County Board of Commissioners,Canton,GA,"Atlanta, GA",11,"1,963","3,499,840",MB,DO,,,,,,,,,,,,,,,,,0
2007,5001,City of Appleton - Valley Transit,Appleton,WI,"Appleton, WI",163,73,"187,683",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5001,City of Appleton - Valley Transit,Appleton,WI,"Appleton, WI",163,73,"187,683",MB,DO,120,121,121,121,121,121,113,119,124,124,124,140,140,144,146,149,149
2007,5001,City of Appleton - Valley Transit,Appleton,WI,"Appleton, WI",163,73,"187,683",MB,PT,,,64,64,64,64,64,64,64,64,64,683,644,639,635,621,621
2007,5002,Green Bay Metro,Green Bay,WI,"Green Bay, WI",164,82,"187,316",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5002,Green Bay Metro,Green Bay,WI,"Green Bay, WI",164,82,"187,316",MB,DO,143,143,143,151,175,170,194,194,194,194,199,200,200,201,199,201,200
2007,5003,Kenosha Transit,Kenosha,WI,"Kenosha, WI",241,42,"110,942",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5003,Kenosha Transit,Kenosha,WI,"Kenosha, WI",241,42,"110,942",LR,DO,,,,,,,,,,2,2,2,2,2,2,2,2
2007,5003,Kenosha Transit,Kenosha,WI,"Kenosha, WI",241,42,"110,942",MB,DO,149,149,153,153,,153,153,153,153,156,153,153,153,153,153,153,153
2007,5004,LaCrosse Municipal Transit Utility,LaCrosse,WI,"La Crosse, WI-MN",285,40,"89,966",DR,PT,,,0,,,,,,,,,0,0,0,0,0,0
2007,5004,LaCrosse Municipal Transit Utility,LaCrosse,WI,"La Crosse, WI-MN",285,40,"89,966",MB,DO,72,76,76,76,77,77,78,78,85,97,97,97,97,97,97,97,97
2007,5004,LaCrosse Municipal Transit Utility,LaCrosse,WI,"La Crosse, WI-MN",285,40,"89,966",MB,PT,,,,,0,,,,,,,,,,,,
2007,5005,Metro Transit System,Madison,WI,"Madison, WI",95,114,"329,533",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5005,Metro Transit System,Madison,WI,"Madison, WI",95,114,"329,533",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5005,Metro Transit System,Madison,WI,"Madison, WI",95,114,"329,533",MB,DO,306,306,306,306,306,306,306,354,394,394,394,394,394,394,406,410,411
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",DR,DO,,,,,,,,,,,,,,,,0,0
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",DR,PT,,,,,,,,,,,,0,0,0,0,0,
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",MB,DO,152,152,162,,160,160,160,166,177,177,177,177,177,161,154,139,139
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",MB,PT,,0,,,3,3,3,3,3,,,,,,,,
2007,5006,Belle Urban System - Racine,Racine,WI,"Racine, WI",209,46,"129,545",TB,PT,0,,,,,,,,,,,,,,,,
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",MB,DO,"1,365","1,448","1,498","1,521","1,498","1,457","1,461","1,403","1,608","1,690","1,708","1,617","1,579","1,553","1,429","1,368","1,440"
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",MB,PT,,,,,,,,,,,,,,0,0,0,0
2007,5008,Milwaukee County Transit System,Milwaukee,WI,"Milwaukee, WI",32,487,"1,308,913",VP,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",MB,DO,56,38,35,34,34,30,30,31,32,32,32,32,32,32,32,32,33
2007,5009,Oshkosh Transit System,Oshkosh,WI,"Oshkosh, WI",336,27,"71,070",MB,PT,38,,,18,3,21,21,21,6,17,17,17,22,22,31,22,22
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5010,Metro Regional Transit Authority,Akron,OH,"Akron, OH",60,308,"570,215",MB,DO,318,323,736,836,968,800,800,411,411,411,411,411,411,411,411,433,433
2007,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5011,Stark Area Regional Transit Authority,Canton,OH,"Canton, OH",122,143,"266,595",MB,DO,144,144,144,144,143,143,143,308,296,298,298,296,296,296,332,329,323
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",MB,DO,"1,244","1,243","1,243","1,243","1,243","1,278","1,243","1,277","1,278","1,281","1,274","1,274","1,279","1,279","1,279","1,279","1,269"
2007,5012,Southwest Ohio Regional Transit Authority,Cincinnati,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",MB,PT,87,,,,,,,,,,7,,,,,,
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",HR,DO,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",LR,DO,27,27,27,27,27,31,31,31,31,31,31,30,30,30,30,30,30
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",MB,DO,"1,689","1,491","1,420","1,420","1,585","1,643","1,674","1,660","1,606","1,651","1,644","1,684","1,666","1,652","1,655","1,655","1,922"
2007,5015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,"Cleveland, OH",21,647,"1,786,647",MB,PT,0,0,0,,,36,36,36,,,,,,,,,
2007,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5016,Central Ohio Transit Authority,Columbus,OH,"Columbus, OH",36,398,"1,133,193",MB,DO,886,895,"1,010","1,029","1,000","1,015","1,002",951,"1,001",958,946,959,971,937,933,889,896
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",DR,PT,,,,,,,,,,,,,,,,,
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",MB,DO,967,952,948,959,972,975,985,967,995,"1,009","1,010",966,960,949,"1,026","1,031",833
2007,5017,Greater Dayton Regional Transit Authority,Dayton,OH,"Dayton, OH",52,324,"703,444",TB,DO,79,98,109,109,103,108,108,112,118,124,124,124,124,124,124,124,124
1995,5018,Hamilton City Lines ,Hamilton,OH,"Hamilton, OH",193,53,"118,315",DR,PT,,,,,,,,,,,,,,,,,
1995,5018,Hamilton City Lines ,Hamilton,OH,"Hamilton, OH",193,53,"118,315",MB,PT,83,83,,,,,,,,,,,,,,,
2007,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5019,City of Middletown - Middletown Transit System,Middletown,OH,"Middletown, OH",273,48,"94,355",MB,DO,60,57,59,59,59,59,59,56,56,56,56,61,61,61,61,61,61
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",DR,DO,,,,,,,,,,,,0,0,0,0,0,
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",DR,PT,,,,,,,,,,,,,,,,,0
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",MB,DO,758,97,97,97,97,97,99,99,99,99,99,99,99,99,99,97,
2007,5020,Springfield City Area Transit,Springfield,OH,"Springfield, OH",286,44,"89,684",MB,PT,,,,,,,,,,,,,,,,,87
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",DR,PT,,,,,,,,,,,,,,,,,
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",MB,DO,,,,,,54,,169,169,169,169,169,172,155,189,184,232
2007,5021,Portage Area Regional Transportation Authority,Kent,OH,"Akron, OH",60,308,"570,215",MB,PT,,,,,,54,,,,,,,,,,,
2007,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5022,Toledo Area Regional Transit Authority,Toledo,OH,"Toledo, OH-MI",71,202,"503,008",MB,DO,677,749,741,741,741,741,741,741,741,710,710,710,710,710,642,617,617
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",MB,DO,153,156,216,220,220,222,222,222,334,334,394,0,394,394,394,381,392
2007,5024,Western Reserve Transit Authority,Youngstown,OH,"Youngstown, OH-PA",80,228,"417,437",MB,PT,,,,,,,,,,,,0,,,,,
2007,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5025,Duluth Transit Authority,Duluth,MN,"Duluth, MN-WI",225,66,"118,265",MB,DO,209,209,209,209,209,209,209,209,209,209,209,209,209,210,198,195,198
2007,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5026,City of Moorhead Transit,Moorhead,MN,"Fargo, ND-MN",197,46,"142,477",MB,PT,47,45,,50,50,50,50,45,44,44,44,43,43,43,59,59,58
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",LR,DO,,,,,,,,,,,,,,24,24,24,24
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",MB,DO,"2,598","2,677","2,681","2,752","2,667","2,540","2,487","2,653","2,821","2,833","2,459","2,696","2,659","2,512","2,472","2,376","2,412"
2007,5027,Metro Transit,Minneapolis,MN,"Minneapolis-St. Paul, MN",16,894,"2,388,593",MB,PT,152,172,172,193,128,58,51,36,,,,,,,,,
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",DR,PT,,,,,,,,,,,,,,,,,
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",MB,DO,101,105,119,123,123,125,127,127,125,128,128,143,147,147,147,148,148
2007,5028,St. Cloud Metropolitan Transit Commission,St. Cloud,MN,"St. Cloud, MN",280,39,"91,305",MB,PT,1,1,1,2,3,,,,,,,,,,,,
2007,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5029,Bay Metropolitan Transit Authority,Bay City,MI,"Bay City, MI",326,40,"74,048",MB,DO,887,529,528,528,524,446,451,450,450,457,457,475,475,475,545,545,550
2007,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5030,Battle Creek Transit,Battle Creek,MI,"Battle Creek, MI",313,51,"79,135",MB,DO,85,85,85,85,85,85,92,92,92,92,96,96,96,96,93,93,88
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,DO,"1,502","1,486","1,486","1,489","1,489","1,406","1,447","1,447","1,447","1,447","1,447","1,447","1,447","1,445","1,580","1,580","1,549"
2007,5031,Suburban Mobility Authority for Regional Transportation,Detroit,MI,"Detroit, MI",9,"1,262","3,903,377",MB,PT,126,397,526,526,449,49,49,49,49,49,49,49,49,49,49,59,59
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",DR,PT,,,,,,,,,,,,,,,,,
2007,5032,Mass Transportation Authority,Flint,MI,"Flint, MI",86,231,"365,096",MB,DO,827,0,0,0,0,0,187,187,275,275,275,275,275,275,275,295,315
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",DR,DO,,,,,,,,,,,,,,,,,0
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",MB,DO,251,251,253,255,265,282,282,294,315,337,352,356,346,346,373,374,379
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",MB,PT,,,,,,,,,,21,,,,,,,
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",VP,DO,,,,,,,,,,,,,,,,0,0
2007,5033,Interurban Transit Partnership,Grand Rapids,MI,"Grand Rapids, MI",67,257,"539,080",VP,PT,,,,,,,,,,,,,,,0,0,0
2007,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5034,City of Jackson Transportation Authority,Jackson,MI,"Jackson, MI",292,52,"88,050",MB,DO,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,72,74
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",MB,DO,175,175,175,175,175,175,166,173,169,172,174,180,185,185,185,183,208
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",MB,PT,54,55,34,25,25,25,,,,,,,,,,,
2007,5035,Kalamazoo Metro Transit System,Kalamazoo,MI,"Kalamazoo, MI",161,108,"187,961",VP,DO,,,,,,,,,,,,,,,0,0,0
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5036,Capital Area Transportation Authority,Lansing,MI,"Lansing, MI",104,137,"300,032",MB,DO,328,328,328,310,310,310,310,369,399,446,446,447,454,463,371,369,375
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",DR,PT,,,,,,,,,,,,,,,,,
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",MB,DO,,86,86,86,86,106,106,108,114,116,128,202,202,132,121,134,134
2007,5037,Muskegon Area Transit System,Muskegon Heights,MI,"Muskegon, MI",185,100,"154,729",MB,PT,,,,,,,,,,,,,,97,71,,
2007,5038,Niles Dial-A-Ride,Niles,MI,"South Bend, IN-MI",113,156,"276,498",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5039,Saginaw Transit Authority Regional Service,Saginaw,MI,"Saginaw, MI",200,74,"140,985",MB,DO,133,133,133,133,,157,119,152,232,,164,164,195,195,217,219,219
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",DR,DO,,,,,,,,,,,,0,0,0,0,,
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
2007,5040,Ann Arbor Transportation Authority,Ann Arbor,MI,"Ann Arbor, MI",112,129,"283,904",MB,DO,336,336,393,393,393,393,393,393,393,393,371,371,329,338,228,229,229
2007,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",DR,DO,,,,,,,,,,,,0,,0,0,0,0
2007,5041,City of Anderson Transportation System,Anderson,IN,"Anderson, IN",265,63,"97,038",MB,DO,79,79,79,80,,79,79,79,79,79,79,0,,964,982,0,69
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,,,,,,0,0,0,,0,0
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,,,,,,0,,,,,,,,,,
2007,5042,East Chicago Transit,East Chicago,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,,65,485,485,54,49,49,49,49,49,49,0,0,0,,86,86
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",DR,PT,,,,,,,,,,,,,,,,,
2007,5043,Metropolitan Evansville Transit System,Evansville,IN,"Evansville, IN-KY",142,106,"211,989",MB,DO,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,197
2007,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5044,Fort Wayne Public Transportation Corporation,Fort Wayne,IN,"Fort Wayne, IN",110,135,"287,759",MB,DO,324,261,268,233,233,233,235,235,261,261,261,261,261,263,273,281,299
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,,,,,,,,0,0,0,0
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,PT,,,,,,0,,0,,,,,,,,,
2007,5045,Gary Public Transportation Corporation,Gary,IN,"Chicago, IL-IN",3,"2,123","8,307,904",MB,DO,168,168,168,177,177,186,194,194,194,181,181,211,211,211,211,123,0
2007,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5047,Bloomington-Normal Public Transit System,Bloomington,IL,"Bloomington-Normal, IL",237,37,"112,415",MB,DO,131,131,131,131,117,122,122,145,145,145,144,168,171,171,178,166,169
2007,5048,Northwest Indiana Community Action Corporation,Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2000,5049,"Tradewinds Rehabilitation Center, Inc.",Gary,IN,"Chicago, IL--Northwestern IN",3,"1,585","6,792,087",DR,DO,,,,,,,,,,,,,,,,,
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",DR,DO,,,,,,,,,,,,0,0,0,0,0,0
2007,5050,Indianapolis and Marion County Public Transportation,Indianapolis,IN,"Indianapolis, IN",33,553,"1,218,919",DR,PT,,,,,,,,,,,,0,0,0,0,0,0
