Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,TOS,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,2085,Clarkstown Mini-Trans,Nanuet,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"207,644","216,188","209,202","198,729","204,057","197,456","186,808","177,182","155,234","155,412","157,536","162,747","167,052","152,169","155,499","155,345","148,709","161,700"
2008,2086,Transportation Resources Intra-County for Physically Handicapped and Senior Citizens,Pomona,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,DO,"36,355","39,286","39,720","40,437","43,290","39,850","43,940","51,908","51,528","56,279","57,386","61,714","64,150","64,479","67,128","67,093","74,651","81,740"
2008,2089,Village of Spring Valley Bus,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"70,720","70,720","71,153","71,153","71,153",,,,,,"92,771","44,916",,0,"39,950","20,688","18,707","35,382"
2008,2096,Putnam County Transit,Carmel,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,PT,,,,,,,,0,"2,650","2,650","5,536","7,509","8,868","9,439","12,575","13,278","13,441","15,552"
2008,2096,Putnam County Transit,Carmel,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,"134,762","138,135","137,210","137,210","137,212","137,212","137,212","185,401","140,625","140,625","143,322","213,542","159,416","163,046","185,328","144,229","151,054","234,702"
2008,2098,Port Authority Trans-Hudson Corporation,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,PT,"1,477,476","1,823,316","2,325,294","2,355,012","2,390,971","2,396,672","2,266,516","2,453,305","2,362,453","2,385,455","3,136,806","5,683,125","5,254,059","1,339,270","2,136,423","2,085,647","1,810,803","1,792,968"
2008,2098,Port Authority Trans-Hudson Corporation,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",HR,DO,"60,107,773","60,142,914","61,814,595","64,606,155","64,734,189","66,222,440","67,998,110","69,974,295","72,577,311","79,879,523","78,901,348","62,639,173","61,030,659","66,516,679","69,168,779","76,197,398","80,595,845","83,612,252"
2008,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",CR,DO,"5,355,187",,,,,,,,,,,,,,,,,
2008,2099,"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",HR,DO,,"5,088,469","5,141,005","5,150,083","5,069,447","4,896,567","4,617,640","4,176,963","4,089,464","4,125,657","3,968,036","3,618,443","3,383,391","3,358,318","3,482,383","3,809,460","7,422,568","7,650,895"
2008,2100,MTA Long Island Rail Road,Jamaica,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",CR,DO,"90,534,000","89,834,000","92,462,000","97,393,000","97,736,000","98,015,000","96,535,000","99,602,000","101,191,000","105,148,000","101,923,000","100,504,000","97,958,000","96,202,000","95,519,000","99,520,000","102,143,717","99,599,386"
2008,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Rochester,NY,"Rochester, NY",53,295,"694,396",DR,DO,"148,287","136,759","125,374","123,586","131,911","138,640","172,844","202,477","225,910","202,532","193,854","172,569","166,891","158,331","173,328","194,352","178,195","179,280"
2008,2113,"Regional Transit Service, Inc. and Lift Line, Inc.",Rochester,NY,"Rochester, NY",53,295,"694,396",MB,DO,"14,769,377","14,804,172","14,278,454","13,657,726","13,607,538","12,810,786","13,060,085","13,476,690","12,922,692","13,036,657","12,154,036","12,517,422","13,434,312","12,648,335","12,928,234","12,415,288","12,006,539","17,473,578"
2008,2116,"Centro of Cayuga, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",MB,DO,"604,760","567,117","553,106","595,343","609,565","400,772","390,227","384,087","394,844","395,046","392,121","481,986","483,681","488,783","402,167","339,659","408,466","442,396"
2008,2116,"Centro of Cayuga, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",MB,PT,"4,783","4,551","3,417",,,,,,,,,,,,,,,
2004,2117,"Liberty Lines Express, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"3,567,554",,,,,"2,294,281","2,330,868","2,775,140","2,816,401","2,891,306","2,891,996","2,641,538","2,432,682","2,644,197",,,,
2004,2117,"Liberty Lines Express, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,0,,,,,,
1992,2118,Onondaga County,Syracuse,NY,"Syracuse, NY",74,134,"388,918",MB,PT,"415,102","405,438",,,,,,,,,,,,,,,,
2008,2119,County of Oneida,Utica,NY,"Utica, NY",233,55,"113,409",MB,PT,"80,382",,,,,,,,,,,,,,,,,
2008,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627",DR,DO,,"2,587","2,523","2,453","2,992","2,865","2,704","3,078","3,242","3,205","3,143","2,922","2,921","3,236","3,133","3,230","2,885","3,104"
2008,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627",DR,PT,,,266,423,36,70,3,,,,,,,,,,,
2008,2120,Greater Glens Falls Transit System,Queensbury,NY,"Glens Falls, NY",400,35,"57,627",MB,DO,"242,681","243,013","253,070","292,776","283,000","286,363","282,058","293,719","298,981","316,485","313,078","284,257","295,274","276,642","285,496","312,448","326,576","336,198"
2008,2122,"Academy Lines, Inc.",Hoboken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"2,975,719","3,206,176","3,481,140","3,395,287","3,460,528","3,553,710","3,502,790","3,864,679","3,364,892","3,500,911","9,966,261","9,963,509","10,490,723","17,088,504","3,627,381","3,804,462","3,723,107","3,871,530"
2008,2126,"Hudson Transit Lines, Inc.",Mahwah,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"2,318,348","2,286,499","2,236,240","2,300,086","2,390,125","2,414,149","2,654,400","2,749,661","2,776,018","2,783,517","2,678,223","2,534,365","2,625,792","2,635,672","3,245,893","3,286,546","3,476,575","3,635,428"
2008,2128,Suburban Transit Corporation,New Brunswick,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"3,875,464","3,898,885","3,877,351","3,816,306","3,978,423","3,944,496","3,913,262","5,761,733","5,664,722","5,513,634","5,381,740","4,400,066","3,679,284","3,808,010","3,641,316","3,596,225","3,659,352","3,534,073"
1993,2129,"Rockland Coaches, Inc.",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"3,472,289","2,926,857","3,029,489",,,,,,,,,,,,,,,
2008,2132,New Jersey Transit Corporation-45,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"49,125,301","46,882,357","47,259,137","41,202,147","40,576,921","40,420,510","40,590,530","3,888,087","4,238,056","4,389,853","4,160,160","3,415,657","3,164,200","3,412,242","3,770,760","3,672,230","3,797,508","3,493,153"
2008,2135,Monsey New Square Trails Corporation,Spring Valley,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"434,618",,,"462,609","540,834","526,587","442,140","478,017","500,540","516,164","481,839","490,558","472,166","532,266","542,835","571,803","561,900","555,938"
2005,2136,Queens Surface Corporation,Flushing,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,"21,095,924","22,009,175","24,748,415","24,867,523","22,037,346","23,503,265","18,992,654","21,279,998","24,185,451","25,746,531","27,675,366","21,365,724","25,774,231","25,691,086","4,052,718",,,
2008,2137,Monroe Bus Corporation,Brooklyn,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,,,"248,095","273,409","289,760","287,097","278,645"
2008,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",DR,DO,,,"39,168",,,,,,,,,,,,,,,
2008,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",DR,PT,,,,"36,465","35,750","41,634","39,350","39,121","44,418","50,150","54,166","58,522","58,455","57,560","61,139","58,275","57,872","63,809"
2008,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",MB,DO,,,"744,972","791,776","820,432","746,130","754,796","774,526","2,138,600","2,413,228","2,468,000","2,557,849","2,683,491","2,668,980","3,004,199","2,915,909","3,009,258","3,235,043"
2008,2145,Tompkins Consolidated Area Transit,Ithaca,NY,"Ithaca, NY",421,30,"53,528",MB,PT,,,"409,885","435,104","448,180","454,055","437,815","434,120","193,390","158,377","170,179","109,068","86,319","80,188","86,779","88,975","96,957","82,578"
1993,2146,"Designated Recipient Services, Inc.",Syracuse,NY,"Syracuse, NY",74,134,"388,918",MB,PT,,,"142,873",,,,,,,,,,,,,,,
2006,2147,GTJC,Lynbrook,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,"80,080,825","49,437,529","62,702,600","63,526,724","72,839,540","72,422,261","78,729,225","82,191,098","74,996,743",,,,,,
2006,2147,GTJC,Lynbrook,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,"72,001,142","69,759,315","65,485,749","565,994",,
2008,2148,Newburgh Beacon Bus Corporation,New Windsor,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,"21,788","7,123","8,497","9,285","15,196","16,452","16,697"
2008,2148,Newburgh Beacon Bus Corporation,New Windsor,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,"125,700","130,529","138,713","116,213","100,229","101,281","132,015"
2008,2149,"Rockland Coaches, Inc.",Westwood,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,"5,222,306","5,129,463","5,245,626","5,155,472","5,105,117","5,072,849",,"4,438,935","4,488,261","4,394,702","4,408,322","4,328,619","4,180,374","4,061,930","3,897,963"
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,0,,,,,,
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,PT,,,,,,,,,,,,0,,,,,,
2002,2154,New York Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,0,,,,,,
2007,2155,Cumberland County Office on Aging,Bridgeton,NJ,"Vineland, NJ",290,62,"88,724",DR,DO,,,,,,"129,669","138,567","141,284","133,380","135,300","137,579","130,485","130,416","139,173","147,842","126,279","123,160",
1996,2156,"Buffalo Motor Bus, Ltd.",Buffalo,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",MB,DO,,,,,,"8,580",,,,,,,,,,,,
2008,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",DR,DO,,,,,,,"46,368","48,705",,,,"25,245","23,013","22,563",,,,
2008,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",DR,PT,,,,,,,,,"23,901","23,114","24,480",,,,"21,766","20,804","18,374","17,782"
2008,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",MB,DO,,,,,,,"24,948","24,990",,,,"32,640","30,140","36,496",,,,
2008,2158,Tioga County,Owego,NY,"Binghamton, NY-PA",182,76,"158,884",MB,PT,,,,,,,,,"37,265","34,290","29,835",,,,"39,388","43,929","47,272","61,539"
2008,2159,"Atlantic Paratrans of NYC, Inc.",Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,DO,,,,,,,,"702,836","672,124","759,454","862,542","656,639","656,639","514,276","844,204","952,945","851,252","692,825"
2008,2160,"Community Transit, Inc.",Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"680,239","564,314","661,140","620,869","637,114","598,005","596,440","595,943","596,010","601,379","624,389"
2008,2161,DeCamp Bus Lines,Montclair,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"2,407,350","2,514,030","2,571,030","2,566,490","2,701,190","2,346,298","2,267,678","2,195,276","2,122,780","2,202,942","2,299,761"
2003,2162,Lafeyette-Greenville IBOA,Jersey City,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"2,488,326","2,432,454","2,807,152","2,949,668","2,209,579","564,026",,,,,
2008,2163,"Lakeland Bus Lines, Inc.",Dover,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"1,971,836","1,849,253","1,745,956","1,788,009","1,871,648","1,874,076","1,889,575","1,872,086","1,930,618","1,969,618","1,910,676"
2004,2164,Leisure Line,Paramus,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"173,736","354,584","440,960","433,500","403,339","401,005","420,352",,,,
2008,2165,"Olympia Trails Bus Company, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"206,488","283,140","1,262,066","903,936","739,070","636,220","737,576","672,454","650,845","643,305","677,909"
2008,2166,"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"8,891,917","9,245,151","9,773,839","9,395,242","9,143,505","12,677,512","12,581,904","12,394,405","12,654,098","12,238,878","12,227,846"
2002,2167,South Orange Avenue IBOA,Newark,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"5,122,908","6,044,736","5,859,613","5,560,046","3,331,981",,,,,,
2008,2168,Trans-Hudson Express,Elizabeth,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"6,568,707","4,635,543","4,440,310","5,226,179","7,440,436","9,019,375","7,360,720","7,711,260","6,358,984","5,408,611","4,582,790"
2008,2169,"Trans-Bridge Lines, Inc.",Bethlehem,PA,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,"724,020","773,085","794,755","825,634","883,704","931,900","955,835","996,530","955,835","1,078,486","1,123,420"
2001,2170,"Vanpool of New Jersey, Inc.",Newark,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",VP,DO,,,,,,,,,"497,149","469,575","439,924",,,,,,,
2008,2171,"Private One of New York, LLC, dba: New York Airport Service",Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,"917,118","1,089,356","996,899","966,382","991,714","1,004,994","947,334","876,253","873,490","844,270"
2008,2172,"Centro of Oswego, Inc.",Syracuse,NY,"Syracuse, NY",81,180,"402,267",MB,DO,,,,,,,,,"604,683","609,822","602,235","486,112","490,886","480,563","407,764","504,657","434,990","325,132"
2006,2173,"American Transit, Inc.",Yonkers,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",DR,DO,,,,,,,,,"349,577","374,429","401,204","486,408","564,090","646,859","683,658","787,473",,
2008,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,"514,782","517,158",,,,,,
2008,2175,Private Transportation Corporation,Brooklyn,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,"494,202","474,085","512,283","569,672","574,773","565,984"
2008,2177,"Adirondack Transit Lines, Inc,",Hurley,NY,"Kingston, NY",424,34,"53,458",MB,DO,,,,,,,,,,,,"1,136,058","384,810","423,147","467,403","472,172","521,187","544,245"
2008,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,"144,862","151,623","165,662","169,818","184,968","193,306","240,290"
2008,2178,Ulster County Area Transit,Kingston,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,PT,,,,,,,,,,,,"27,212","26,225","24,658","24,628","24,273","25,758","24,081"
2008,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,"44,121","44,056","37,265","38,015","37,950","44,397","54,280"
2008,2179,"Hendrick Hudson Bus Lines, Inc.",Newburgh,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,PT,,,,,,,,,,,,0,,,,,,
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,"15,996","18,362","18,356","693,076",,
2006,2180,Atlantic Express,Staten Island,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,PT,,,,,,,,,,,,,0,,,,,
2008,2181,Roosevelt Island Operating Corporation of the State of New York,Roosevelt,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,"1,141,868","1,037,764",,,,0
2008,2181,Roosevelt Island Operating Corporation of the State of New York,Roosevelt,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",TR,DO,,,,,,,,,,,,,"695,968","695,968",,,,0
2008,2182,Town of Highlands Dial-A-Bus,Highland Falls,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,,,721,"5,800","3,953","3,539","3,529"
2008,2183,Town of Monroe Dial-A-Bus,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",DR,DO,,,,,,,,,,,,,,"23,193","26,477","26,611","24,922","27,570"
2008,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",DR,DO,,,,,,,,,,,,,,,,"24,087","35,760","33,329"
2008,2185,"Centro of Oneida, Inc.",Syracruse,NY,"Utica, NY",233,55,"113,409",MB,DO,,,,,,,,,,,,,,,,"1,106,054","1,133,726","1,197,264"
2008,2187,Village of Kiryas Joel,Monroe,NY,"Poughkeepsie-Newburgh, NY",89,265,"351,982",MB,DO,,,,,,,,,,,,,,,,"116,710","83,256","77,994"
2008,2188,MTA Bus Company,New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",MB,DO,,,,,,,,,,,,,,,"24,638,749","99,169,399","110,269,609","121,028,149"
2008,2189,"BillyBey Ferry Company, LLC",New York,NY,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,,,,,,"1,591,593","1,582,990"
2008,2190,Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,"New York-Newark, NY-NJ-CT",1,"3,353","17,799,861",FB,DO,,,,,,,,,,,,,,,,,"4,780,299","4,502,184"
1995,2909,"Upstate Transit, Inc.",Saratoga Springs,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",MB,DO,"243,432",,,"196,031","177,698",,,,,,,,,,,,,
1991,2914,"Empire Trailways, Inc.",Rochester,NY,"Rochester, NY",48,220,"619,653",MB,DO,0,,,,,,,,,,,,,,,,,
1991,2916,"Yankee Trails, Inc.",Rensselaer,NY,"Albany--Schenectady--Troy, NY",59,209,"509,106",MB,DO,0,,,,,,,,,,,,,,,,,
1999,2918,"Carey Transportation, Inc.",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,0,0,"1,284,684","1,284,893","1,324,706","1,332,378","1,297,219","884,114",,,,,,,,,,
1999,2918,"Carey Transportation, Inc.",New Haven,CT,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,PT,,,,,,,,"107,073","618,436",,,,,,,,,
1991,2919,"Erin Tours, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"77,860",,,,,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,0,"1,219,002",0,"65,920",,,,,,,,,,,,,,
1994,2920,"Metro Apple Express, Inc.",Brooklyn,NY,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,PT,,,0,,,,,,,,,,,,,,,
1995,2922,"Niagara Scenic Bus Lines, Inc.",Hamburg,NY,"Buffalo--Niagara Falls, NY",34,286,"954,332",MB,DO,0,"49,603","48,792",,,,,,,,,,,,,,,
1993,2923,Rockland Coaches Inc.,Bergenfield,NJ,"New York, NY--Northeastern NJ",1,"2,967","16,044,012",MB,DO,"2,297,115","2,065,309","2,088,047",,,,,,,,,,,,,,,
2008,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",DR,DO,"23,876","27,730","27,798","27,408","28,119","27,924","29,089","29,184","30,974","30,894","28,340","30,298","28,530","28,405","31,427","27,798","29,255","30,432"
2008,3001,Kanawha Valley Regional Transportation Authority,Charleston,WV,"Charleston, WV",166,113,"182,991",MB,DO,"2,130,995","2,130,995","2,063,202","2,042,595","2,038,103","2,020,317","2,111,447","2,036,807","2,199,206","2,099,628","2,074,716","1,991,140","1,992,080","2,015,020","2,125,308","2,162,056","2,247,866","2,395,355"
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",DR,DO,,,,,,,,"15,236","29,123","32,341","34,274","37,394","38,017","34,349","43,752","44,356","42,210","39,895"
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",DR,PT,"8,475","9,677","7,130","10,138","11,124","13,688","16,850","7,400",,,,,,,,,,
2008,3002,The Tri-State Transit Authority,Huntington,WV,"Huntington, WV-KY-OH",171,107,"177,550",MB,DO,"704,919","681,979","644,680","639,150","628,905","555,758","528,920","615,075","653,644","659,025","699,634","721,346","696,337","680,862","684,431","732,344","752,495","786,367"
2008,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605",DR,DO,"14,896","14,613","16,723","16,909",,,,,,"11,975","11,953","12,722","9,838",,,,,
2008,3003,Mid-Ohio Valley Transit Authority,Parkersburg,WV,"Parkersburg, WV-OH",297,50,"85,605",MB,DO,"339,475","328,767","313,974","337,485",,,,,,"263,925","275,622","288,414","264,061",,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,DO,"53,746","64,344","72,212","79,407","82,108","57,910",,,,,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,PT,"2,393","1,206","1,112","1,336","2,146","2,157","72,261","78,455","86,028",,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",FB,PT,,,,,,,,,"21,238",,,,,,,,,
1999,3004,Peninsula Transportation District Commission,Hampton,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",MB,DO,"4,070,770","4,657,539","5,492,954","5,468,270","5,492,954","6,286,667","6,267,017","6,697,792","6,351,372",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,DO,"239,963","231,482","238,608","250,946","246,987","232,917","253,362","249,430","231,622",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",DR,PT,,,,"6,162","23,700","40,455","54,228","45,637","39,513",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",FB,PT,"553,745","489,197","498,140","485,413","483,731","428,609","435,453","427,035","359,947",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",MB,DO,"8,320,677","6,879,412","7,142,861","7,942,054","8,165,587","8,754,192","9,297,213","10,073,620","11,234,024",,,,,,,,,
1999,3005,Tidewater Transportation District Commission,Norfolk,VA,"Norfolk--Virginia Beach--Newport News, VA",24,664,"1,323,098",VP,DO,"105,336","109,872","74,592","68,796","49,335","50,347","54,432","63,504","78,876",,,,,,,,,
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",DR,DO,,,,,,,,,,,,,,,,,691,"6,754"
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",DR,PT,"96,870","98,685","110,160","140,058","93,585","96,384","106,080","162,954","164,993","160,829","184,545","202,089","199,529","202,306","197,020","211,638","212,064","228,877"
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",MB,DO,"21,583,428","21,712,408","18,724,993","15,856,699","14,070,771","15,617,782","15,617,740","15,624,112","13,240,418","13,543,384","15,140,321","13,664,384","11,843,548","11,345,661","12,415,055","13,449,342","14,723,234","13,583,546"
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",MB,PT,,,,,,,,,,,,,,,,,789,"11,797"
2008,3006,Greater Richmond Transit Company,Richmond,VA,"Richmond, VA",46,437,"818,836",VP,PT,,,,,,,,"74,422","79,632","86,320","98,184","100,341","112,138","127,594","150,650","163,576","201,096","248,490"
2008,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442",DR,PT,"5,948","10,287","16,945","20,135","27,836","24,767","27,827","29,119","32,681","34,035","32,172","33,135","35,225","38,410","41,959","45,048","46,085","47,577"
2008,3007,Greater Roanoke Transit Company,Roanoke,VA,"Roanoke, VA",152,112,"197,442",MB,DO,"1,683,110","1,756,464","1,778,165","1,791,741","1,793,144","1,787,049","1,786,679","1,839,435","1,826,910","1,857,192","1,968,313","1,908,521","1,913,318","1,887,571","1,923,317","2,023,169","2,143,146","2,426,357"
2008,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714",DR,DO,"8,875","9,785","10,291","12,410","11,380","10,406","10,224","10,650","11,473","11,338","12,251","12,393","13,040","13,759","14,022","12,196","14,630","15,773"
2008,3008,Greater Lynchburg Transit Company,Lynchburg,VA,"Lynchburg, VA",261,75,"98,714",MB,DO,"2,381,641","1,925,127","1,918,641","1,979,864","1,969,759","1,948,056","1,957,028","1,090,209","1,090,209","1,090,209","1,085,552","1,091,095","1,106,423","1,104,212","1,104,263","1,025,014","1,453,585","2,628,585"
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",DR,DO,,,,,,,,,,,,,,"7,660","8,003","8,968","8,150","10,849"
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",DR,PT,"12,835","10,192","10,178","11,200","11,320","10,835","11,240","11,750","7,644","12,775","14,010","15,010","17,875",,,,,
2008,3009,Petersburg Area Transit,Petersburg,VA,"Richmond, VA",46,437,"818,836",MB,DO,"1,045,208","960,354","904,080","928,270","959,525","919,800","687,297","632,450","633,938","513,106","715,262","493,106","475,672","463,023","464,797","491,404","558,481","591,887"
2008,3010,Lehigh and Northampton Transportation Authority,Allentown,PA,"Allentown-Bethlehem, PA-NJ",58,290,"576,408",DR,PT,"259,562","269,464","271,134","273,480","324,962","328,707","382,086","403,241","422,721","425,722","446,669","484,670","487,472","486,225","472,765","475,522","447,708","449,934"
