"state_name","year","sf1_fuel_revenue_for_highways","sf1_vehicle_revenue_for_highways","sf1_toll_revenue_for_highways","state_user","sf1_general_funds_for_highways","sf1_other_imposts_for_highways","sf1_miscellaneous_for_highways","state_non_user","sf1_bonds_original_for_highways","state_bonds","lgf1_fuel_vehicle_revenue_for_highways","lgf1_toll_revenue_for_highways","local_user","lgf1_general_funds_for_highways","lgf1_property_tax_funds_for_highways","lgf1_other_imposts_for_highways","lgf1_miscellanious_for_highways","local_non_user","lgf1_bonds_original_for_highways","local_bonds","sf1_fhwa_funds_for_highways","sf1_other_federal_funds_for_highways","lgf1_fhwa_funds_for_highways","lgf1_other_federal_funds_for_highways","federal"
"Rhode Island",2001,84252726.1548163,38684644.1746808,14298109.7272584,137235480.056755,0,0,2024466.65615639,2024466.65615639,37425003.9413527,37425003.9413527,9132705.65978244,0,9132705.65978244,129238083.241368,20983119.6594671,0,76608.2295443796,150297811.13038,27145686.5836355,27145686.5836355,188571784.959798,454625.886804351,0,1949114.2992275,190975525.14583
"Rhode Island",2002,121216494.646681,65286353.3190578,14412635.9743041,200915483.940043,7492036.40256959,0,3087464.66809422,10579501.0706638,36680396.1456103,36680396.1456103,20780074.9464668,0,20780074.9464668,135324526.766595,22189781.5845824,0,0,157514308.351178,25948593.1477516,25948593.1477516,202210659.528908,1535203.4261242,0,1890980.72805139,205636843.683084
"Rhode Island",2003,92839481.6253361,4488758.88855692,13952995.2195996,111281235.733493,0,0,20583791.7538094,20583791.7538094,35700627.4275471,35700627.4275471,14671767.8518076,0,14671767.8518076,94440059.7550045,12558290.7080968,0,0,106998350.463101,24940458.3208844,24940458.3208844,163702847.027189,3728335.52435016,0,0,167431182.551539
"Rhode Island",2004,89990608.8545327,47054820.5200281,13598740.1264933,150644169.501054,4135826.28250176,0,3261413.63316936,7397239.91567112,36829454.6732256,36829454.6732256,8981483.0639494,0,8981483.0639494,72997221.9255095,14044343.4996486,1074822.20660576,2565018.41180604,90681406.0435699,2671381.02600141,2671381.02600141,172628762.052003,2673620.23893183,0,2914335.62895292,178216717.919888
"Rhode Island",2005,70915159.2801504,31958145.5815203,13031674.1874832,115904979.049154,0,0,52460485.6298684,52460485.6298684,35679035.7238786,35679035.7238786,8283741.33763094,0,8283741.33763094,73424994.8965888,14493070.3733548,1056998.11979586,2641425.46333602,91616488.8530755,2781573.9994628,2781573.9994628,233811621.541767,2878929.089444,0,0,236690550.631211
"Rhode Island",2006,82961095.6005677,18185830.2154561,12397607.7925429,113544533.608567,304210.553476971,0,5565203.19958715,5869413.75306412,276461617.855761,276461617.855761,6166430.1380467,0,6166430.1380467,73787503.0318669,14758322.7970584,1319616.04954199,2663897.81963618,92529339.6981035,2779004.51554638,2779004.51554638,245529776.544962,1871511.54689717,0,0,247401288.091859
"Rhode Island",2007,79985000,10278000,12064000,102327000,19361000,0,91277000,110638000,21390000,21390000,42473000,0,42473000,79891000,13977000,3105000,2523000,99496000,2632000,2632000,237500000,12913000,0,0,250413000
"South Carolina",1995,517363380.003656,66934202.1568269,0,584297582.160483,0,0,8088307.439225,8088307.439225,29154307.8047889,29154307.8047889,0,0,0,116634703.710473,39381539.3895083,7494242.73441784,18857186.254798,182367672.089198,10547560.5922135,10547560.5922135,365651193.93164,3015460.79327362,0,3765321.87899836,372431976.603912
"South Carolina",1996,494834596.085409,113725280.782918,0,608559876.868327,0,0,23803031.6725979,23803031.6725979,42731495.0177936,42731495.0177936,0,0,0,159501432.02847,26143221.3523132,5115532.74021352,1240258.00711744,192000444.128114,578314.590747331,578314.590747331,333133300.711744,2978036.65480427,0,3888031.67259786,339999369.039146
"South Carolina",1997,498752818.743563,89043909.7150704,0,587796728.458634,0,0,32178483.3504978,32178483.3504978,61154705.8015791,61154705.8015791,0,0,0,135297573.978716,81576981.1191212,26333194.9879849,0,243207750.085822,1226485.0669413,1226485.0669413,334329984.552008,2327176.79368349,0,6537151.73360796,343194313.0793
"South Carolina",1998,511117129.391892,90494836.4864865,0,601611965.878378,11261394.2567568,0,31285388.5135135,42546782.7702703,63542306.0810811,63542306.0810811,0,0,0,139370014.189189,57953995.6081081,28528237.5,0,225852247.297297,449433.108108108,449433.108108108,330613220.945946,3240224.32432432,0,5355520.27027027,339208965.540541
"South Carolina",1999,550909575.177422,85116164.3835616,0,636025739.560984,4309712.49381086,0,34505309.4570061,38815021.950817,262647920.779006,262647920.779006,0,0,0,176573312.097706,28028908.0706387,41979597.2932827,0,246581817.461627,525895.362271002,525895.362271002,381784256.147879,3959992.07790064,0,2152226.77009407,387896474.995874
"South Carolina",2000,475064786.047259,90801643.7871725,0,565866429.834432,100847178.26716,0,29228727.8572577,130075906.124417,0,0,0,0,0,158039498.472914,75523980.0675133,38869623.8546857,0,272433102.395113,0,0,415476647.484327,3284486.41697476,0,3257595.88490596,422018729.786208
"South Carolina",2001,508000472.962321,43541103.5787482,0,551541576.541069,95046951.284881,0,36421561.7215828,131468513.006464,447262705.659782,447262705.659782,0,0,0,95894665.3003311,68712558.4108466,14879578.7482264,0,179486802.459404,37102244.6791739,37102244.6791739,461112468.863314,8458302.0652688,0,3011582.53192496,472582353.460508
"South Carolina",2002,439974680.942184,83462674.5182013,0,523437355.460386,157965122.055675,0,36055349.0364026,194020471.092077,0,0,0,0,0,203814094.218415,60755066.3811563,37547907.9229122,0,302117068.522484,7198398.2869379,7198398.2869379,497287723.768737,12124451.8201285,0,3031417.55888651,512443593.147752
"South Carolina",2003,389355802.808485,138598165.820137,9925964.44577233,537879933.074395,0,0,31516513.8930385,31516513.8930385,8127842.84433821,8127842.84433821,0,0,0,183715428.742157,43520254.8550941,30666838.9602629,0,257902522.557514,9457096.20555722,9457096.20555722,507858085.449656,24437079.474156,0,2785838.96026292,535081003.884075
"South Carolina",2004,377046510.470836,153163284.047786,9878287.84258609,540088082.361209,0,0,5954067.18200984,5954067.18200984,2474330.28812368,2474330.28812368,0,0,0,218549421.222769,26062199.2972593,23201604.7786367,0,267813225.298665,11520750.5270555,11520750.5270555,759967596.064652,6466846.943078,0,2458655.79761068,768893098.805341
"South Carolina",2005,507141920.762826,115728456.083803,10302522.1595488,633172899.006178,0,2388944.13107709,12376934.4614558,14765878.5925329,149981400.21488,149981400.21488,0,0,0,219711181.036798,27844625.5707763,44235585.2806876,0,291791391.888262,11768197.6900349,11768197.6900349,858865533.977975,7331587.16089175,0,1425021.75664786,867622142.895514
"South Carolina",2006,504272157.399045,88762678.6221133,11388368.7266159,604423204.747774,650558.379563927,0,16780911.8823378,17431470.2619017,0,0,0,0,0,237835099.471036,59512217.2622887,28690343.9556186,0,326037660.688943,14283507.6764288,14283507.6764288,778965037.543543,19973067.2171333,0,2479932.65385112,801418037.414527
"South Carolina",2007,526447000,40856000,17350000,584653000,9781000,2877000,21967000,34625000,0,0,0,0,0,275570000,60223000,29033000,0,364826000,14454000,14454000,535029000,21558000,0,2573000,559160000
"South Dakota",1995,123735815.390239,43938947.5415829,0,167674762.931822,0,53799256.8086273,4050705.9038567,57849962.712484,0,0,5132544.32462073,0,5132544.32462073,165257734.966185,12786951.5627856,0,537279.108024127,178581965.636995,4644770.60866386,4644770.60866386,188893647.596417,5139824.5293365,0,2067578.13927984,196101050.265034
"South Dakota",1996,126958479.359431,42874656.227758,0,169833135.587189,0,54374328.4697509,5111280.42704626,59485608.8967972,0,0,5387680.78291815,0,5387680.78291815,165582239.857651,12697407.1174377,0,548548.398576513,178828195.373665,3920632.74021352,3920632.74021352,171284591.814947,3532254.80427046,0,1485474.73309609,176302321.352313
"South Dakota",1997,136053701.338826,43127973.2234809,0,179181674.562307,0,57281091.3147957,5358522.82869894,62639614.1434947,0,0,7088181.25643666,0,7088181.25643666,212038348.094748,13503641.6065911,0,519581.187778922,226061570.889118,742454.170957775,742454.170957775,220190303.467216,6013468.58908342,0,2607477.17130106,228811249.2276
"South Dakota",1998,143135025.675676,44629784.1216216,0,187764809.797297,0,59687138.8513514,702407.432432432,60389546.2837838,0,0,7717062.5,0,7717062.5,221880012.162162,13220599.6621622,0,523441.554054054,235624053.378378,4447234.7972973,4447234.7972973,206503748.310811,9860616.21621622,0,2465154.05405405,218829518.581081
"South Dakota",1999,145757158.607031,48467831.3253012,0,194224989.932332,0,63182383.5616438,4913177.42201683,68095560.9836607,0,0,7457196.2370028,0,7457196.2370028,167830301.69995,24388397.4253177,0,1128045.5520713,193346744.67734,1573741.87159597,1573741.87159597,216810881.003466,3647084.3373494,0,3277642.84535402,223735608.186169
"South Dakota",2000,145911868.509886,48682107.0567433,0,194593975.566629,0,62870063.9768526,7458921.39527407,70328985.3721267,0,0,7320627.23034882,0,7320627.23034882,170273410.062691,25501187.9119113,0,1187024.91560842,196961622.890211,1655688.47452178,1655688.47452178,251289461.179875,3051435.13904517,0,1019279.2155602,255360175.53448
"South Dakota",2001,134540377.423932,64643531.1366861,0,199183908.560618,0,62763489.8313101,3668403.90982185,66431893.741132,0,0,7432254.13842031,0,7432254.13842031,181831516.632508,27003772.9780861,0,1263407.85117452,210098697.461769,2235453.25555731,2235453.25555731,262613010.878133,4774827.68406117,0,2303270.37679332,269691108.938988
"South Dakota",2002,130028074.946467,65433781.5845824,0,195461856.531049,427663.811563169,67090826.5524625,49111888.6509636,116630379.014989,0,0,7462794.43254818,0,7462794.43254818,186384661.670236,27246205.5674518,0,1262278.37259101,214893145.610278,2208987.15203426,2208987.15203426,275124293.361884,3544370.4496788,0,0,278668663.811563
"South Dakota",2003,126348090.528832,65570152.3752614,0,191918242.904093,417697.340902301,66394836.8688378,26986104.2724828,93798638.4822229,0,0,7726805.79623543,0,7726805.79623543,204300410.516881,29006759.784882,0,1281652.52464894,234588822.826412,2200348.67045115,2200348.67045115,235740763.071407,3073824.0215118,0,2226529.13056468,241041116.223484
"South Dakota",2004,126554716.795502,59180158.5382994,0,185734875.333802,0,65442117.4982431,33449362.7547435,98891480.2529866,0,0,7559582.8531272,0,7559582.8531272,201675832.185524,28108839.9156711,0,1333451.30007027,231118123.401265,2174275.75544624,2174275.75544624,237614080.112438,4301528.03935348,0,2122773.85804638,244038382.009838
"South Dakota",2005,130455820.574805,2862881.5471394,0,133318702.121945,0,62674211.3886651,30029230.9965082,92703442.3851733,0,0,7512389.47085684,0,7512389.47085684,247934528.605963,28739008.5952189,0,1375809.29358045,278049346.494762,2201722.80419017,2201722.80419017,236552541.767392,2025199.83883965,0,1985615.90115498,240563357.507386
"South Dakota",2006,127146650.754741,3689580.69926461,0,130836231.454006,0,56349866.3398271,18804528.7059734,75154395.0458006,0,0,7505573.21635918,0,7505573.21635918,247489673.590504,29541311.3146691,0,1361753.32215198,278392738.227325,2326799.63875629,2326799.63875629,257844137.530641,5822137.78867243,0,1992784.67294543,265659059.992259
"South Dakota",2007,127433000,21026000,0,148459000,0,59093000,23327000,82420000,0,0,7595000,0,7595000,250451000,29893000,0,1378000,281722000,2355000,2355000,199658000,11405000,0,1912000,212975000
"Tennessee",1995,939574484.372144,261353525.132517,116483.275452385,1201044492.78011,21667345.2750868,82142549.808079,10543192.469384,114353087.55255,0,0,51013850.4843721,23296.6550904771,51037147.1394626,107720821.05648,59956853.957229,0,4561776.27490404,172239451.288613,7252539.93785414,7252539.93785414,474474237.982087,4012848.83933467,0,4515182.96472309,483002269.786145
"Tennessee",1996,931659135.943061,241378304.626335,109142.704626335,1173146583.27402,69759197.5088968,58440957.2953737,14405419.5729537,142605574.377224,0,0,36559971.1743772,22679.0035587189,36582650.1779359,164193150.88968,93053369.0391459,49610.3202846975,7085771.17437722,264381901.423488,3406102.84697509,3406102.84697509,485251299.644128,3569108.18505338,0,661943.416370107,489482351.245552
"Tennessee",1997,910173611.053896,214208283.213182,97079.642979746,1124478973.91006,81356842.7737727,65713347.0648816,23604026.4332303,170674216.271885,0,0,35994670.4428424,21877.102643323,36016547.5454857,82353618.2629591,58523984.2087195,165445.58874013,4829370.40851356,145872418.468932,1517723.99588054,1517723.99588054,551173091.314796,3274728.80192242,0,1958000.68657741,556405820.803296
"Tennessee",1998,928783121.283784,229159752.027027,67280.4054054054,1158010153.71622,81512902.3648649,61406826.0135135,29413647.6351351,172333376.013514,0,0,35591334.4594595,14801.6891891892,35606136.1486486,71476011.4864865,788526.351351351,788526.351351351,0,73053064.1891892,26517898.9864865,26517898.9864865,647520077.702703,3221385.81081081,0,8675135.47297297,659416598.986487
"Tennessee",1999,922983173.460967,275153712.493811,35497.9369532926,1198172383.89173,7636000.66017495,54711524.0138637,30342847.6646311,92690372.3386697,0,0,33273399.5708863,11832.6456510975,33285232.2165374,136970761.841888,4397799.96699125,1465933.32233042,0,142834495.13121,8627313.41805578,8627313.41805578,617031713.814161,3782502.39313418,0,9675159.92738076,630489376.134676
"Tennessee",2000,927999944.703424,245067504.259765,33293.0397042276,1173100742.00289,22483045.8125703,14004845.2017361,19928445.2660344,56416336.2803408,0,0,34663176.3382093,7683.00916251407,34670859.3473718,188688302.52371,5750732.35814178,991108.181964315,0,195430143.063816,31340274.875422,31340274.875422,575494520.816589,3751869.47436104,0,11105789.7444141,590352180.035364
"Tennessee",2001,801531811.760996,280305744.285039,32652.6880025225,1081870208.73404,170940589.311052,28593707.7092858,69889311.0515529,269423608.07189,0,0,34997402.1756267,7535.2356928898,35004937.4113196,188678534.132114,13018375.5320826,1302339.90225445,0,202999249.566451,11250106.8894845,11250106.8894845,542544505.123759,4994605.39177046,0,9112611.69793473,556651722.213464
"Tennessee",2002,777111445.396146,343696713.062099,30460.3854389722,1120838618.84368,198269085.653105,15378839.4004283,101863184.154176,315511109.207709,0,0,33918248.3940043,6092.07708779443,33924340.4710921,226860421.841542,7859997.85867238,616518.201284797,0,235336937.901499,15889355.4603854,15889355.4603854,447396049.250535,11387310.4925054,0,5393925.05353319,464177284.796574
"Tennessee",2003,847728058.559904,280796144.905886,27370.4810277861,1128551573.94682,28147564.6847923,46456036.4505527,50180801.9121601,124784403.047505,0,0,33024270.3913953,1190.02091425157,33025460.4123095,176997760.681207,11777636.9883478,1332823.42396176,0,190108221.093517,18256110.8455333,18256110.8455333,641017855.691664,13569808.4852106,0,6889031.07260233,661476695.249477
"Tennessee",2004,731778144.483486,271688183.274772,25750.9486999297,1003492078.70696,33527735.2073085,47414214.1953619,71426414.0548138,152368363.457484,0,0,30715283.7666901,0,30715283.7666901,162219780.744905,8600816.86577653,991971.328179902,0,171812568.938862,13243824.8770204,13243824.8770204,606292651.862263,29212771.8903725,0,5126678.00421644,640632101.756852
"Tennessee",2005,755601738.920226,235095424.926135,25676.0676873489,990722839.914048,90160441.8479721,57169904.3781896,84325555.466022,231655901.692184,0,0,32727357.7759871,0,32727357.7759871,144097301.369863,6842672.03867849,855868.92291163,0,151795842.331453,236433.789954338,236433.789954338,664020554.66022,21264063.3897395,0,4419493.15068493,689704111.200645
"Tennessee",2006,768354666.752677,369117369.371694,28776.6739775513,1137500812.79835,0,52154638.3692427,34775582.7635144,86930221.1327571,0,0,33617321.6359179,0,33617321.6359179,162980804.025287,7551821.44239453,906465.230292865,0,171439090.697974,155188.491807509,155188.491807509,540927473.616308,42331515.1593343,0,4229143.3363437,587488132.111986
"Tennessee",2007,756832000,290888000,28000,1047748000,0,50747000,33837000,84584000,0,0,17904000,0,17904000,475586000,8018000,1458000,0,485062000,12223000,12223000,526328000,54510000,0,5649000,586487000
"Texas",1995,2378936478.52312,1361258501.91921,69396367.3917017,3809591347.83403,0,30174992.5059404,73042293.9133614,103217286.419302,38755441.7839517,38755441.7839517,196188412.721623,197344509.230488,393532921.952111,1629831078.04789,875732913.178578,0,615025870.224822,3120589861.45129,380999321.513434,380999321.513434,1454065095.59496,15355407.7865107,0,4076914.64083349,1473497418.0223
"Texas",1996,2379921876.51246,1408385965.12456,74930010.3202847,3863237851.9573,0,33659893.5943061,116105158.718861,149765052.313167,601934772.953737,601934772.953737,192499382.206406,206064261.209964,398563643.41637,2163547173.30961,988546581.494662,0,698521814.234876,3850615569.03915,554070735.943061,554070735.943061,1745310911.74377,26721535.9430605,0,87400627.4021352,1859433075.08897
"Texas",1997,2342414195.67456,1421433295.91486,76226662.2039135,3840074153.79334,0,32897693.099897,171218409.200137,204116102.300034,0,0,187479933.058702,223549806.041881,411029739.100584,2325512766.56368,613305430.140748,0,674926391.692413,3613744588.39684,631876355.647099,631876355.647099,1469526004.11946,14922918.6405767,0,100351637.143838,1584800559.90388
"Texas",1998,2444185442.90541,1460501510.81081,80176713.5135135,3984863667.22973,0,33879720.9459459,177590666.891892,211470387.837838,135448912.162162,135448912.162162,199012747.972973,270564113.513513,469576861.486487,1373059859.12162,1151278076.35135,0,640163638.175676,3164501573.64865,670725089.527027,670725089.527027,1474506600,12639296.9594595,0,9501338.85135135,1496647235.81081
"Texas",1999,2013143223.63426,1445006631.12725,95031921.4391814,3553181776.20069,0,34657819.1120647,186807235.8475,221465054.959564,0,0,202283021.620729,312880131.044727,515163152.665456,1475129917.47813,966406353.523684,0,655401039.445453,3096937310.44727,584143532.596138,584143532.596138,1978438073.93959,16120007.5920119,0,25930585.5751774,2020488667.10678
"Texas",2000,2886162087.44575,1515711730.58994,124284197.717409,4526158015.75309,0,35307268.6063334,179751682.366179,215058950.972512,0,0,198307429.995178,357585173.444784,555892603.439961,1458702522.10256,935588196.752934,0,838603011.091464,3232893729.94695,545804812.40958,545804812.40958,2261536003.53641,33202124.0958045,0,116781739.270214,2411519866.90243
"Texas",2001,2515905936.93836,1489738702.19139,121893740.186032,4127538379.31578,0,39238483.9981081,174917937.884282,214156421.88239,0,0,207806729.938515,377997563.298124,585804293.236639,1662388534.13211,987475055.336592,0,885475593.252404,3535339182.72111,847194084.187293,847194084.187293,2184872985.96878,19851578.4329182,0,63784514.2676967,2268509078.6694
"Texas",2002,1334892276.23126,2627135139.1863,172849284.796574,4134876700.21413,68477383.2976445,36757156.3169165,134046408.993576,239280948.608137,0,0,199527708.779443,388306556.745182,587834265.524625,1962705188.43683,891638839.400428,0,766714706.638116,3621058734.47538,892612353.319058,892612353.319058,2708308411.1349,22929359.7430407,0,66145336.1884368,2797383107.06638
"Texas",2003,2427078595.15984,1491540083.35823,178543597.84882,4097162276.3669,39877600.8365701,36821627.128772,204334921.123394,281034149.088736,284837455.930684,284837455.930684,199142859.874515,389668778.308933,588811638.183448,2143195536.00239,948408587.989244,27062265.6109949,735124709.590678,3853791099.19331,1067821236.62982,1067821236.62982,2968089473.25964,36850187.6307141,0,113770759.486107,3118710420.37646
"Texas",2004,2335800260.57625,1441410473.08503,184710435.418131,3961921169.07941,27990161.6303584,35530711.173577,273823272.803935,337344145.607871,0,0,196338668.165847,391005763.879129,587344432.044975,1264318959.66268,1178001779.62052,90826954.8840478,699667831.061138,3232815525.22839,1073542496.41602,1073542496.41602,2932997229.51511,36621207.8706957,0,101587492.621223,3071205930.00703
"Texas",2005,1924955121.40747,1665534831.85603,193101146.387322,3783591099.65082,0,35308872.4147193,317314473.005641,352623345.42036,1632300371.74322,1632300371.74322,189598502.820306,442107650.819232,631706153.639538,1391010595.48751,1132843084.07199,113457193.929627,752915380.338437,3390226253.82756,964447663.980661,964447663.980661,3349453728.1762,77435810.6365834,0,119819509.535321,3546709048.34811
"Texas",2006,1977829024.38395,1215864834.731,207018364.856148,3400712223.9711,20709955.6186299,35854708.0376726,538196772.803509,594761436.459812,1459459379.95097,1459459379.95097,195677272.093923,479375195.716682,675052467.810605,1283511601.08373,1454281634.11173,157998328.473745,885573364.985163,3781364928.65437,1170604265.2561,1170604265.2561,3067269708.42472,68303491.1624307,0,157288161.269514,3292861360.85666
"Texas",2007,1922688000,1467908000,238793000,3629389000,16139000,36827000,730900000,783866000,6795362000,6795362000,191757000,510770000,702527000,1374460000,1619881000,163905000,867984000,4026230000,1583785000,1583785000,1865182000,123957000,0,177173000,2166312000
"Utah",1995,292087637.360629,68949362.8221532,480493.511241089,361517493.694023,102524210.93036,1019228.66020837,1907413.63553281,105450853.226101,0,0,0,0,0,153321111.314202,0,0,3203290.0749406,156524401.389143,0,0,223959481.630415,13373736.062877,1592908.79181137,10687340.5227564,249613467.00786
"Utah",1996,302356475.44484,70167419.5729537,496103.202846975,373019998.220641,179483051.601424,0,1523745.55160142,181006797.153025,0,0,0,0,0,140680693.950178,0,0,3543594.30604982,144224288.256228,29040464.0569395,29040464.0569395,202666662.989324,13584723.1316726,1630053.38078292,11033335.2313167,228914774.733096
"Utah",1997,350754219.361483,84509880.1922417,218771.02643323,435482870.580158,175364120.151047,11015121.1809131,6758657.39787161,193137898.729832,843955723.309303,843955723.309303,0,0,0,154865274.974253,0,1538233.77960865,3555029.17953999,159958537.933402,0,0,199171877.102643,16842634.3975283,1504050.80672846,12349624.4421559,229868186.749056
"Utah",1998,393804323.310811,102932292.22973,363314.189189189,497099929.72973,175397325.675676,21536457.7702703,3120465.2027027,200054248.648649,338063853.040541,338063853.040541,0,0,0,154278006.418919,0,1533993.24324324,3229459.45945946,159041459.121622,0,0,212192979.391892,15726121.9594595,1739871.28378378,10993618.2432432,240652590.878378
"Utah",1999,404443772.569731,106226918.963525,394421.521703251,511065113.05496,174536782.307311,22165174.781317,1270037.29988447,197971994.388513,90848423.8323156,90848423.8323156,0,0,0,153582481.597623,0,1543502.88826539,2892424.49249051,158018408.978379,0,0,322156925.235187,15922796.8311603,1957645.4860538,11920733.1242779,351958100.676679
"Utah",2000,398730248.513101,87942283.8771902,252258.800835878,486924791.191127,295712620.157531,47367031.9884263,47667949.8472914,390747601.993249,0,0,0,0,0,152576878.958367,0,1508430.79890693,2820944.86416975,156906254.621444,0,0,268646659.379521,24319285.0024112,0,1134524.35299791,294100468.73493
"Utah",2001,381424839.665773,97809871.0389406,247406.905249882,479482117.609964,238701196.279363,34351883.6512691,43675481.9486048,316728561.879237,0,0,0,0,0,143448281.885543,0,7105727.25839508,12639102.0022072,163193111.146145,15543935.3618162,15543935.3618162,283964101.213937,32294764.3071102,9037259.34100583,30397140.7851175,355693265.64717
"Utah",2002,380194346.895075,94832927.1948608,294856.531049251,475322130.620985,153229141.327623,49262972.1627409,35669111.3490364,238161224.8394,352578961.456103,352578961.456103,0,0,0,174271175.588865,0,7579762.31263383,12770211.9914347,194621149.892934,15505554.6038544,15505554.6038544,281486858.672377,17541526.7665953,0,12764119.9143469,311792505.353319
"Utah",2003,379488149.387511,103035580.818644,245144.308335823,482768874.514491,82953977.8906483,45257685.3899014,48176806.6925605,176388469.97311,192303809.680311,192303809.680311,19575844.0394383,0,19575844.0394383,132482648.341799,0,7499511.80161338,13390115.3271587,153372275.470571,45150583.5076188,45150583.5076188,265844722.139229,24658423.3642068,0,35938631.6103974,326441777.113833
"Utah",2004,363726552.354181,98892599.8594519,240715.390021082,462859867.603654,97638640.6184118,43425056.3598032,38811158.116655,179874855.09487,41446711.7357695,41446711.7357695,19707313.0007027,0,19707313.0007027,137242480.112439,0,7791341.39142656,13060209.4167252,158094030.92059,46520768.2361209,46520768.2361209,254351077.160928,36089394.7997189,0,29971865.0737878,320412337.034434
"Utah",2005,355525810.905184,99687332.7961321,175453.129196884,455388596.830513,121486314.262691,42946432.715552,30013183.4542036,194445930.432447,53642654.5796401,53642654.5796401,19314821.9178082,0,19314821.9178082,139903543.647596,0,7148645.17861939,12279579.3714746,159331768.19769,86255539.8871877,86255539.8871877,252180708.299758,43225659.9516519,0,86528348.1063658,381934716.357776
"Utah",2006,347854490.517353,97589923.3647271,209658.624693588,445654072.506773,176473980.90569,103195208.360212,57685926.2030706,337355115.468972,0,0,16532199.2001032,0,16532199.2001032,156265561.604954,0,102424404.592956,22662658.495678,281352624.693588,0,0,274070070.700555,56710602.5029029,0,111517833.569862,442298506.77332
"Utah",2007,369345000,99012000,1440000,469797000,320931000,267186000,38121000,626238000,0,0,12923000,0,12923000,151344000,0,55771000,30914000,238029000,0,0,273670000,68855000,0,90510000,433035000
"Vermont",1995,70574304.5147139,97157244.0138914,0,167731548.528605,0,177636.995064888,9420584.90221166,9598221.89727655,0,0,0,0,0,5029165.41765674,84262545.4213124,0,0,89291710.8389691,3721640.65070371,3721640.65070371,111609906.415646,1572524.2186072,0,1354118.07713398,114536548.711387
"Vermont",1996,61964707.4733096,82907349.8220641,0,144872057.295374,0,99220.640569395,8334533.80782918,8433754.44839858,0,0,0,0,0,8191372.59786477,82208553.024911,0,0,90399925.6227758,3889449.11032028,3889449.11032028,103236241.637011,1406098.22064057,0,1335226.33451957,105977566.192171
"Vermont",1997,75790487.4699622,107499980.432544,0,183290467.902506,0,113487.469962238,7610497.082046,7723984.55200824,2566457.60384483,2566457.60384483,0,0,0,15867736.0109852,85715855.4754549,0,0,101583591.48644,992673.532440783,992673.532440783,119019642.293169,660415.036045314,0,2539111.22554068,122219168.554755
"Vermont",1998,75803487.1621622,67421694.2567568,0,143225181.418919,1477477.7027027,363314.189189189,8340079.05405406,10180870.9459459,874645.27027027,874645.27027027,0,0,0,15514861.4864865,84933438.1756757,0,0,100448299.662162,920395.945945946,920395.945945946,119385042.567568,901557.432432433,0,2580876.35135135,122867476.351351
"Vermont",1999,82564257.1381416,82514297.0787259,0,165078554.216867,0,95975.9036144578,9111137.15134511,9207113.05495956,0,0,0,0,0,13556267.7009408,80682866.4796171,0,0,94239134.1805578,4109872.25614788,4109872.25614788,157332115.530616,273465.588380921,0,3572144.24822578,161177725.367222
"Vermont",2000,89217663.3981675,105765584.632696,0,194983248.030863,0,125489.149654396,13273678.8297701,13399167.9794245,0,0,0,0,0,17765678.1867867,84902373.2518888,0,0,102668051.438675,4361388.20125382,4361388.20125382,138456788.619193,0,0,3319059.95820608,141775848.577399
"Vermont",2001,75947640.5486363,102593489.83131,0,178541130.379946,0,0,13356205.2656472,13356205.2656472,0,0,0,0,0,19413278.8901151,86696654.2645436,0,0,106109933.154659,1017256.81854012,1017256.81854012,189607879.867571,1204381.83824689,0,3615657.25997162,194427918.965789
"Vermont",2002,96481443.254818,136725704.496788,0,233207147.751606,5197760.17130621,0,6525832.9764454,11723593.1477516,0,0,0,0,0,34952683.0835118,105322265.524625,0,0,140274948.608137,946708.779443255,946708.779443255,151806032.119914,1625366.16702355,0,3476139.1862955,156907537.473233
"Vermont",2003,95991847.0271885,127012122.198984,0,223003969.226173,2428832.68598745,4110332.23782492,9291683.29847625,15830848.2222886,140422.467881685,140422.467881685,0,0,0,138042.426053182,92775220.4959665,0,0,92913262.9220197,6031025.99342695,6031025.99342695,128716232.148192,2744188.22826412,1383994.32327457,1627948.61069615,134472363.310427
"Vermont",2004,73825730.7097681,87309151.3703444,0,161134882.080112,17310235.5586788,1388312.01686578,14246992.2698524,32945539.845397,3501009.41672523,3501009.41672523,0,0,0,3105788.33450457,90777692.1995784,0,0,93883480.5340829,6152237.52635278,6152237.52635278,138519951.089248,4082085.17217147,0,417613.211524947,143019649.472944
"Vermont",2005,43686759.3338705,122731603.545528,0,166418362.879398,0,1599405.04969111,10912328.7671233,12511733.8168144,1097651.89363417,1097651.89363417,0,0,0,16285045.930701,89620174.5903841,0,0,105905220.521085,1140445.33977975,1140445.33977975,136169815.471394,7433221.59548751,0,2152510.34112275,145755547.408004
"Vermont",2006,51796985.421236,88354666.4946459,0,140151651.915882,41523712.8112502,1434722.7454522,21828134.950329,64786570.5070314,0,0,0,0,0,19239262.0307057,93287810.6050832,0,0,112527072.635789,1423417.62353245,1423417.62353245,129826992.388079,1946536.44691008,0,283655.786350148,132057184.621339
"Vermont",2007,58374000,92351000,0,150725000,23685000,0,27129000,50814000,0,0,0,0,0,1695000,102588000,0,0,104283000,6642000,6642000,164068000,23197000,0,1581000,188846000
